"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R2-polysome"
"Pde4d",30.08298,35.48389,27.58688,34.12297,36.94217,34.08008,31.14971,43.1694,36.71412,29.81663,37.12057,40.97827,41.52325,34.67627,49.66933,38.0613,37.46086,37.50676,33.40352,30.01277
"Plk2",396.2493,287.0487,274.9176,361.9472,361.8024,272.6406,270.8015,376.822,353.972,254.3183,258.6466,386.3665,392.3714,269.0038,371.1403,366.0602,282.2052,370.0999,380.0193,248.7597
"Gpbp1",44.65442,34.42467,45.18541,35.13853,45.02327,32.23791,39.18835,35.88781,33.52159,39.17087,42.70862,36.88044,41.0567,40.98104,38.6317,41.41965,41.83129,38.00354,38.17545,37.51596
"Mier3",11.28112,7.414543,5.707631,12.593,10.38999,8.289748,11.05312,13.783,12.37106,7.600318,7.583773,8.781057,17.72903,4.203184,14.25694,10.82135,6.243477,12.66785,10.8453,4.617349
"Map3k1",66.27657,51.9018,57.07631,64.38679,74.8079,45.13307,69.83565,61.1133,85.20071,66.0643,79.82919,68.49225,113.839,48.86201,60.70696,61.9429,51.19651,80.72648,66.80704,53.09951
"Il6st",12.69126,11.12182,12.36653,16.45215,15.23865,16.5795,21.10142,17.42379,13.1692,16.36992,17.96157,16.39131,14.46315,14.18575,15.17674,13.80655,23.72521,18.3808,19.08773,14.42921
"Il31ra",59.69591,33.36545,38.05088,67.43349,63.72525,38.68549,43.20767,65.01415,83.00585,38.58623,44.3052,66.15063,69.0499,33.62547,67.60548,72.01795,47.45042,65.32635,75.48328,39.82463
"Slc38a9",13.1613,11.65143,13.79344,13.20234,12.69887,7.368665,10.55071,14.56317,14.3664,12.86208,10.37779,11.12267,14.46315,10.50796,12.41733,10.82135,13.73565,12.41946,10.8453,15.00638
"Plpp1",16.92168,5.296102,9.037083,9.140081,10.62087,6.447582,10.04829,10.14221,8.180865,11.6928,8.781211,7.61025,6.065194,4.203184,17.01634,10.07505,8.11652,13.6614,6.507179,5.771686
"Mtrex",16.45163,16.41792,20.92798,18.07705,17.77842,10.13191,19.59417,14.56317,19.35473,14.616,17.96157,24.58696,13.53005,15.76194,17.01634,18.6575,18.73043,18.87758,20.82297,18.46939
"Dhx29",16.92168,15.3587,15.22035,20.71752,24.01241,14.73733,17.0821,23.92521,21.94866,14.03136,12.77267,19.31833,23.32767,18.38893,19.77575,19.03065,22.47652,24.34214,20.38916,15.58355
"Snx18",51.70512,36.0135,48.03923,45.49729,51.02637,51.58066,51.2463,52.01132,53.47492,43.26335,45.10349,46.83231,86.77893,37.82865,45.07032,50.37525,57.43999,55.63917,45.55026,40.4018
"Ndufs4",201.65,332.5952,341.9822,215.2997,218.6515,325.1424,326.0671,195.5626,214.8973,338.5065,312.1321,218.941,158.6281,377.2357,184.4204,177.9926,300.9356,218.3341,196.083,331.8719
"Fst",17.86177,20.12519,22.83053,21.73308,17.54753,31.31683,20.599,17.94391,17.958,30.98591,21.55388,18.73292,13.9966,14.71114,19.31585,19.03065,26.2226,16.89046,17.78629,23.66391
"Mocs2",105.2904,156.235,160.7649,111.1028,114.5207,137.2414,139.1689,106.1031,114.7316,146.16,145.6883,108.2997,89.57825,198.075,99.33866,88.43655,118.0017,112.7687,106.7177,151.2182
"Itga1",22.56224,14.82909,20.45235,18.48327,18.47109,19.34275,19.09176,14.82323,18.15753,15.20064,15.16755,16.97671,16.32937,14.18575,14.25694,20.8964,16.85739,18.87758,19.52154,18.46939
"Emb",136.3135,116.5143,123.1897,139.1323,137.1478,115.1354,129.623,129.2481,120.7176,119.2665,117.7481,124.1056,122.237,102.4526,120.4941,132.4683,125.4939,141.085,158.7752,117.1652
"Mrps30",17.86177,11.65143,12.84217,12.38989,6.46488,16.5795,15.07244,11.18243,8.978998,11.10816,8.382065,11.12267,7.931407,13.13495,16.09654,9.7019,13.1113,9.687177,10.8453,11.54337
"Paip1",21.1521,15.3587,10.93963,17.67082,14.77687,12.89516,13.5652,19.24419,16.96033,8.769598,10.37779,15.2205,19.59524,17.86353,15.17674,17.1649,13.1113,13.16463,16.48485,19.62373
"4833420G17Rik",11.28112,12.71065,12.36653,13.20234,17.77842,11.97408,19.09176,14.04306,16.96033,12.86208,12.37352,14.6351,15.86281,12.08415,16.55644,13.4334,17.48174,16.39368,13.88198,15.00638
"Hmgcs1",76.14754,42.89843,46.13669,65.80858,69.49746,59.8704,57.77769,67.61472,75.82265,54.3715,57.87616,59.71119,76.51475,44.65883,63.46636,64.55495,63.68346,70.54252,56.39555,55.98535
"Nim1k",6.580652,4.236882,3.329452,11.78055,9.235543,3.684333,3.014488,7.541641,7.382731,4.092479,2.394876,8.781057,10.73073,2.62699,11.03763,9.7019,5.619129,8.94201,8.242427,4.617349
"Zfp131",25.85256,16.94753,26.15998,24.57666,22.1653,15.65841,21.60383,23.40509,19.55426,23.38559,21.15474,17.56211,25.66044,14.18575,20.23565,30.5983,17.48174,29.8067,22.99203,17.31506
"Gm36161",33.84335,25.42129,25.2087,33.31052,38.3275,21.18491,25.12074,28.08611,33.72112,22.80095,24.3479,31.0264,27.0601,28.37149,34.49259,33.95665,26.84695,31.54542,28.63159,21.35524
"Gm21188",136.3135,78.91193,78.95557,128.9767,147.7687,84.73965,87.42016,122.2266,139.8728,74.8339,80.62748,118.837,137.6332,92.99544,116.8149,128.3636,76.17042,127.1753,122.335,70.41457
"Gm17188",103.8803,129.7545,147.9228,114.9619,123.0636,134.4781,164.2896,121.7065,120.119,148.4985,169.637,133.4721,109.1735,97.19862,111.756,90.3023,129.8643,129.4108,115.394,124.6684
"Gm3173",5.170512,5.296102,11.8909,3.452919,4.155994,15.65841,7.536221,5.461189,5.786465,7.600318,10.37779,7.61025,5.59864,6.304776,4.139111,7.08985,5.619129,3.477448,5.205743,10.9662
"Flnb",7.990792,10.06259,7.610175,8.936968,10.62087,5.526499,8.54105,10.40226,6.784132,4.677119,5.588043,4.097827,6.531747,8.931765,13.33713,12.6871,11.23826,8.94201,7.808615,11.54337
"Abhd6",20.68205,20.6548,27.58688,13.60857,8.311989,5.526499,26.12557,19.50424,11.77246,17.5392,14.7684,12.87888,13.53005,7.355572,8.278221,5.59725,22.47652,6.458118,17.35248,18.46939
"Rpp14",14.57144,26.48051,21.87925,13.81168,12.23709,21.18491,22.10625,14.04306,13.7678,20.46239,31.93168,8.781057,10.26417,34.67627,10.11783,10.82135,19.97913,10.68073,15.61723,28.28126
"Pxk",208.2306,142.9948,150.301,201.0818,206.6453,160.2685,169.3138,201.8039,206.916,184.1615,155.6669,199.6227,189.8872,191.7703,194.9981,201.1279,178.5634,249.6311,237.729,174.3049
"Pdhb",38.54382,36.54311,42.80723,30.46694,34.63329,24.86925,43.20767,41.08894,32.32439,38.00159,38.31801,34.53883,23.32767,29.94768,28.51387,29.852,30.59304,35.76804,34.27114,35.20728
"Fhit",19.74196,26.48051,21.87925,20.71752,20.54908,20.26383,21.10142,27.04589,18.95566,14.616,35.12484,22.24535,21.46145,17.86353,25.29457,17.53805,30.59304,26.82603,22.12441,24.24108
"Gm3839",165.4564,147.7613,164.0944,205.7534,197.4097,147.3733,176.85,203.3643,212.7025,147.9139,205.5602,206.6475,160.9609,110.859,165.1045,159.7082,134.8591,173.1272,169.6205,148.3323
"3830406C13Rik",43.24428,43.95765,57.07631,53.01247,48.25571,45.13307,51.74872,44.46968,50.08285,43.84799,59.0736,52.10094,41.52325,61.99696,40.0114,42.5391,41.83129,46.20038,48.58694,52.52234
"Thoc7",63.45629,85.79686,91.3221,70.27707,72.49901,83.81857,75.36221,76.45664,75.82265,92.95773,81.82492,69.07765,56.45296,103.5034,74.04409,59.704,93.65215,72.28125,63.77036,104.4675
"Atxn7",9.870978,7.944154,8.085811,11.78055,11.54443,11.053,6.531391,10.92238,10.1762,9.354237,9.180357,8.195653,14.92971,11.03336,11.49753,12.6871,9.989563,10.18396,10.41149,10.38903
"Psmd6",48.88484,50.31297,54.69813,51.79379,53.33526,43.29091,65.31391,50.45098,44.49592,49.69439,57.47702,45.07609,36.85772,43.60803,41.39111,36.5687,49.32347,46.20038,45.11644,50.21367
"Slc4a7",15.04149,15.3587,13.31781,17.46771,15.23865,11.053,13.5652,19.50424,14.56593,12.86208,11.57523,18.14752,21.92801,13.66035,12.41733,21.6427,14.98434,16.89046,15.61723,12.69771
"Ngly1",11.75116,11.65143,5.707631,9.74942,8.773766,4.605416,7.536221,10.92238,8.978998,11.10816,5.987189,7.61025,9.331067,12.08415,11.95743,8.58245,11.86261,6.706507,6.507179,10.38903
"Top2b",17.39172,13.76987,12.36653,14.62413,13.85331,12.89516,10.55071,15.6034,16.96033,14.616,13.57096,16.97671,20.06179,12.60955,17.01634,14.1797,19.35478,17.13885,21.25679,16.73789
"Rpl15",369.4566,460.2313,497.0396,460.0507,458.3138,336.1954,455.6901,411.9297,472.2953,403.9861,433.4725,377.5855,259.4037,420.3184,320.0912,333.5961,357.7512,368.8579,319.7194,404.018
"Nkiras1",7.050699,7.944154,10.93963,5.484049,7.619323,8.289748,11.55554,7.021528,7.981331,8.769598,9.180357,9.366461,8.397961,6.304776,8.278221,5.2241,16.23304,5.464562,6.507179,5.194517
"Ube2e1",40.89405,48.72414,38.05088,48.54399,41.55994,49.73849,46.72457,37.18809,41.90199,40.34015,39.91459,37.46584,28.92631,53.59059,42.31091,35.0761,40.5826,38.00354,38.17545,36.93879
"Ube2e2",23.03228,32.83583,20.45235,23.76421,20.08731,24.86925,14.06761,22.88498,23.14586,15.20064,23.94876,25.75777,27.9932,15.23654,19.31585,22.389,19.35478,21.60986,23.85966,25.39542
"Gm48099",11.75116,11.12182,15.22035,14.2179,15.46953,35.00116,30.14488,10.14221,13.1692,13.44672,24.3479,21.65994,82.57995,14.18575,18.39605,30.97145,34.33912,20.6163,24.72728,20.77807
"Rtraf",123.1522,132.9322,127.9461,129.586,120.9856,136.3203,148.7148,131.8487,130.0957,137.975,135.7096,115.3246,106.3742,156.0432,129.2322,102.6163,122.9965,120.2204,127.9745,154.104
"Gng2",85.54848,87.9153,92.74901,80.43271,89.35388,94.87156,87.42016,79.05721,84.60211,88.28062,93.40015,83.71275,68.58335,114.5368,85.08172,73.51055,100.52,77.9942,78.95378,105.6219
"Nudt13",8.930885,15.88831,9.988355,13.60857,10.62087,12.89516,10.55071,10.66232,13.36873,11.6928,12.37352,9.366461,11.19728,11.55876,10.57773,8.9556,10.61391,14.65496,8.242427,13.27488
"Ecd",55.93554,78.91193,61.83267,61.13699,65.80324,70.9234,68.83082,60.33313,67.44225,81.84958,87.81211,68.49225,58.78572,83.53828,61.16686,47.7632,84.91128,56.63273,61.6013,88.30679
"Dnajc9",13.63135,16.94753,10.93963,10.35876,10.85176,18.42166,17.58451,9.622094,10.57526,12.86208,19.55815,19.90373,10.26417,13.13495,8.278221,7.08985,19.35478,10.43234,6.940991,15.00638
"Mrps16",117.0416,150.9389,163.1431,116.7899,123.5254,128.0306,140.6761,114.685,121.9148,147.9139,141.6968,130.5451,90.51135,152.3654,104.8575,95.5264,139.2295,118.9784,131.8788,165.6474
"Anxa7",126.9126,91.62257,78.47993,104.1969,98.58942,70.9234,87.42016,103.2425,83.20538,80.6803,68.25396,92.4938,90.0448,69.87793,95.65945,104.1089,94.90085,108.5461,102.3796,87.15246
"Ppp3cb",12.69126,16.41792,10.93963,11.37432,14.31509,17.50058,19.09176,15.08328,13.96733,11.6928,15.56669,12.87888,15.86281,11.03336,12.41733,13.06025,11.23826,16.89046,17.35248,15.58355
"Sec24c",17.86177,13.24026,16.17162,24.37355,22.1653,14.73733,22.10625,26.78583,23.14586,21.04703,18.36071,21.07454,24.72733,16.28734,25.29457,22.76215,20.60347,20.6163,24.29347,20.2009
"Chchd1",156.9956,217.6698,215.9387,154.3658,157.9278,202.6383,206.9949,155.7739,169.2042,225.671,199.573,165.6693,150.2302,288.9689,162.805,147.3943,186.0556,173.3756,158.3414,210.0894
"Zswim8",7.990792,6.884933,6.658903,12.79611,8.542877,2.763249,6.028977,7.801698,8.579931,6.431038,5.987189,9.951865,9.331067,5.25398,8.278221,7.08985,5.619129,11.67429,9.110051,2.885843
"Camk2g",11.28112,10.06259,9.512719,11.37432,11.77532,11.053,8.54105,12.48272,11.972,13.44672,13.97011,8.781057,19.12869,13.66035,6.438617,12.31395,10.61391,7.700064,8.676239,10.38903
"Plau",144.3043,96.91867,84.6632,125.7269,144.7671,110.53,116.5602,143.8113,122.9125,106.4044,102.9797,166.2547,128.7687,87.74146,166.4842,144.0359,103.0174,140.3399,153.5694,109.662
"Vcl",47.94475,20.6548,29.01379,37.37278,45.02327,23.02708,29.14005,49.1507,42.50059,29.81663,25.94449,36.88044,50.38776,25.7445,48.28963,50.37525,31.21738,44.21327,45.55026,25.39542
"Ap3m1",30.08298,22.77324,28.53816,29.04515,27.70663,29.47466,24.11591,28.34617,31.12719,22.80095,29.93595,26.34317,32.65874,26.2699,31.27328,31.71775,17.48174,27.5712,24.29347,23.66391
"Adk",207.7606,200.1927,174.0828,207.3783,193.2537,181.4534,206.4924,208.8254,251.6115,209.8857,234.6978,237.674,187.0879,176.5337,200.9768,182.0972,202.913,218.3341,219.5088,197.3917
"Kat6b",16.92168,10.06259,12.36653,22.54553,24.93597,6.447582,10.55071,21.84475,23.74446,12.27744,14.7684,25.17236,17.26247,11.03336,29.89358,18.6575,9.989563,24.83892,23.42585,15.00638
"Samd8",39.95396,36.54311,37.57524,41.63815,40.86728,30.39574,31.65213,44.98979,40.70479,39.17087,41.51118,42.14908,55.9864,35.72706,33.57279,41.0465,43.70434,42.47455,49.45456,41.55614
"Vdac2",263.6961,275.3973,286.3328,249.6258,253.5157,271.7195,306.9754,249.9144,235.2497,288.8121,280.2005,259.3339,189.8872,270.0546,238.2288,235.0845,293.4434,236.2181,252.9124,272.4236
"Comtd1",28.67284,41.83921,39.47778,27.62336,29.55374,46.97524,36.17386,28.34617,27.53559,36.24767,30.33509,25.17236,24.72733,43.08263,27.13417,25.3742,34.96347,22.35502,28.19778,44.44198
"Lrmda",49.82494,74.67504,66.58903,51.99691,57.26037,57.10716,62.29942,56.17223,56.46792,59.04862,64.66164,61.4674,60.18538,61.47156,66.68567,55.9725,61.81042,58.37145,49.88837,68.10589
"AC163638.2",25.85256,21.71402,24.73307,26.60779,24.01241,20.26383,22.10625,24.44532,26.93699,17.5392,25.14619,21.07454,24.26078,11.55876,32.65298,23.50845,20.60347,24.34214,26.46253,17.31506
"Rps24",1494.278,1096.293,1103.475,1483.13,1521.094,1238.857,1208.307,1464.379,1420.078,1404.305,959.946,1674.84,1570.419,1179.518,1486.861,1538.124,1109.466,1490.583,1426.808,1068.339
"Zmiz1",48.88484,43.42804,50.41741,46.10663,49.41015,45.13307,32.65696,52.27138,50.48192,42.67871,42.70862,45.07609,64.85092,40.45564,46.90992,61.56975,39.3339,50.17461,44.68263,40.97897
"Slmap",20.212,31.247,28.06252,23.15487,17.08575,25.79033,24.61832,18.72408,19.95333,32.15519,26.34363,19.31833,22.86112,28.89689,19.77575,24.6279,21.85217,18.62919,15.18342,20.2009
"Dennd6a",12.69126,13.76987,15.69599,15.63969,13.16065,14.73733,15.07244,12.74277,11.972,15.20064,12.77267,14.04969,10.73073,14.71114,11.95743,17.53805,11.23826,11.92268,15.18342,13.27488
"Arf4",110.4609,127.1065,107.9694,111.7121,93.97165,88.42398,119.0723,97.52122,89.39091,95.88093,108.9668,91.323,98.44276,94.57163,95.19955,104.482,111.1339,104.5718,107.5854,116.0109
"Appl1",16.45163,18.53636,19.02544,21.12374,19.16375,17.50058,22.10625,19.50424,21.54959,26.30879,21.15474,21.65994,13.9966,16.81274,21.61536,19.77695,21.85217,25.33569,20.38916,20.2009
"Arhgef3",81.7881,84.20803,74.19921,90.38525,92.58632,87.5029,94.45397,85.03851,86.39791,77.7571,94.59759,68.49225,71.38267,80.91129,77.2634,74.25685,69.92694,81.47165,72.4466,74.45475
"Erc2",17.86177,28.59895,28.53816,23.96732,27.70663,35.92224,27.13039,13.783,31.72579,21.04703,43.10776,24.58696,17.72903,36.25246,13.79704,27.23995,34.33912,30.80026,21.6906,30.58994
"Selenok",460.1756,565.0941,599.7769,485.8461,495.256,536.0704,590.3373,433.7744,439.9709,513.8984,520.8855,443.7361,391.4383,538.0075,462.2007,475.3931,555.6694,483.6137,453.7673,572.5512
"Cacna1d",7.050699,4.766492,4.756359,6.499613,8.773766,7.368665,5.526562,8.061755,8.380398,7.015678,5.188897,6.439442,10.73073,6.304776,9.657925,11.56765,6.243477,8.693621,8.242427,6.348854
"Dcp1a",11.28112,6.884933,8.085811,9.74942,6.46488,4.605416,8.038635,9.882151,10.1762,5.261759,4.789751,4.683231,6.065194,4.728582,8.738123,6.34355,6.243477,10.18396,7.374803,5.771686
"Tkt",158.4057,162.0607,164.57,172.0366,180.5549,143.689,154.2413,170.077,178.5823,136.2211,148.4823,140.4969,128.3022,142.9082,187.1798,162.3203,193.5478,167.9111,156.1723,155.8355
"Prkcd",113.7513,79.97115,83.71193,97.08797,88.8921,83.81857,76.86945,91.79998,97.97084,80.6803,81.82492,83.71275,72.31577,72.50492,94.27974,99.63105,81.1652,99.85244,102.8134,83.11228
"Sfmbt1",20.68205,20.12519,18.07417,17.46771,17.77842,15.65841,15.57486,16.64362,18.35706,15.78528,11.57523,9.951865,20.9949,12.08415,20.23565,22.01585,14.36,17.63563,12.58055,16.73789
"Spcs1",340.3137,636.0619,661.134,372.1029,370.807,568.3083,604.4049,353.4169,381.1086,613.8718,577.9633,401.0016,293.9286,735.0318,360.5625,345.9101,592.506,387.4871,362.6668,626.8051
"Glt8d1",10.81107,6.355323,6.183267,12.79611,8.773766,6.447582,10.04829,11.70255,9.777131,7.015678,7.184627,11.12267,7.464854,7.88097,10.11783,9.7019,13.73565,9.190399,11.71292,12.69771
"Gnl3",21.1521,33.36545,25.2087,20.5144,23.08886,22.106,31.14971,22.10481,21.54959,35.66303,31.93168,21.65994,23.79422,26.7953,14.25694,28.3594,40.5826,21.11308,19.95535,38.09313
"Pbrm1",45.12447,42.89843,31.86761,41.84126,39.25106,34.08008,35.67144,41.60906,40.10619,33.90911,33.92741,32.78261,61.11849,39.40485,28.05397,43.65855,42.45564,38.74871,32.5359,33.47578
"Smim4",111.8711,197.015,168.3751,108.4623,116.137,173.1636,163.2848,114.4249,121.9148,185.9155,134.5122,128.7888,84.91271,223.8195,107.157,103.3626,181.0608,118.2332,112.3573,176.6136
"Nisch",32.90326,24.89168,21.87925,31.27939,28.86107,20.26383,22.10625,30.16657,25.34073,21.04703,17.56242,33.36802,23.79422,26.2699,37.7119,25.00105,24.97391,32.29059,29.49921,26.54975
"Bap1",8.460838,7.944154,14.74471,13.40545,13.62243,7.368665,19.09176,15.34334,13.1692,19.29311,17.56242,12.87888,7.931407,12.08415,12.87723,11.56765,11.23826,13.16463,12.58055,17.89223
