"","sgCtu1_input","sgCtu1_polysome","sgCtu2_input","sgCtu2_polysome","sgCtu1_TE","sgCtu2_TE"
"Pglyrp1",0,0,0,0,0,0
"Qpctl",0,0,0,0,0,0
"Snrpd2",0,0,0,0,0,0
"Opa3",0,0,0,0,0,0
"Vasp",0,0,0,0,0,0
"Fosb",0,0,0,0,0,0
"Ercc1",0,0,0,0,0,0
"Cd3eap",0,0,0,0,0,0
"Mark4",0,0,0,0,0,0
"Exoc3l2",0,0,0,0,0,0
"Trappc6a",0,0,0,0,0,0
"Gemin7",0,0,0,0,0,0
"Relb",0,0,0,0,0,0
"Clptm1",0,0,0,0,0,0
"Apoc2",0,0,0,0,0,0
"Apoe",0,0,0,0,0,0
"Tomm40",0,0,0,0,0,0
"Nectin2",0,0,0,0,0,0
"Pvr",0,0,0,0,0,0
"Kcnn4",0,0,0,0,0,0
"Plaur",0,0,0,0,0,0
"Pinlyp",0,0,0,0,0,0
"Xrcc1",0,0,0,0,0,0
"Ethe1",0,0,0,0,0,0
"Gm9844",0,0,0,0,0,0
"Rps19",0,0,0,0,0,0
"Arhgef1",0,0,0,0,0,0
"Rabac1",0,0,0,0,0,0
"Atp1a3",0,0,0,0,0,0
"Gsk3a",0,0,0,0,0,0
"Cic",0,0,0,0,0,0
"Pafah1b3",0,0,0,0,0,0
"Ceacam1",0,0,0,0,0,0
"Dmac2",0,0,0,0,0,0
"Bckdha",0,0,0,0,0,0
"Exosc5",0,0,0,0,0,0
"Tmem91",0,0,0,0,0,0
"B9d2",0,0,0,0,0,0
"Tgfb1",0,0,0,0,0,0
"Hnrnpul1",0,0,0,0,0,0
"Axl",0,0,0,0,0,0
"Egln2",0,0,0,0,0,0
"Rab4b",0,0,0,0,0,0
"Snrpa",0,0,0,0,0,0
"Coq8b",0,0,0,0,0,0
"Shkbp1",0,0,0,0,0,0
"Blvrb",0,0,0,0,0,0
"Sertad1",0,0,0,0,0,0
"Pld3",0,0,0,0,0,0
"2310022A10Rik",0,0,0,0,0,0
"Akt2",0,0,0,0,0,0
"Psmc4",0,0,0,0,0,0
"Fbl",0,0,0,0,0,0
"Timm50",0,0,0,0,0,0
"Supt5",0,0,0,0,0,0
"Rps16",0,0,0,0,0,0
"Zfp36",0,0,0,0,0,0
"Med29",0,0,0,0,0,0
"Paf1",0,0,0,0,0,0
"Samd4b",0,0,0,0,0,0
"Gmfg",0,0,0,0,0,0
"Acp7",0,0,0,0,0,0
"Mrps12",0,0,0,0,0,0
"Nfkbib",0,0,0,0,0,0
"Sirt2",0,0,0,0,0,0
"Rinl",0,0,0,0,0,0
"Hnrnpl",0,0,0,0,0,0
"Ech1",0,0,0,0,0,0
"Actn4",0,0,0,0,0,0
"Eif3k",0,0,0,0,0,0
"Map4k1",0,0,0,0,0,0
"Ryr1",0,0,0,0,0,0
"Psmd8",0,0,0,0,0,0
"Kcnk6",0,0,0,0,0,0
"Yif1b",0,0,0,0,0,0
"Spint2",0,0,0,0,0,0
"Sipa1l3",0,0,0,0,0,0
"Zfp260",0,0,0,0,0,0
"Cox7a1",0,0,0,0,0,0
"Capns1",0,0,0,0,0,0
"Tbcb",0,0,0,0,0,0
"Polr2i",0,0,0,0,0,0
"Alkbh6",0,0,0,0,0,0
"Tyrobp",0,0,0,0,0,0
"Hcst",0,0,0,0,0,0
"Nfkbid",0,0,0,0,0,0
"Lin37",0,0,0,0,0,0
"Psenen",0,0,0,0,0,0
"U2af1l4",0,0,0,0,0,0
"Igflr1",0,0,0,0,0,0
"Kmt2b",0,0,0,0,0,0
"Cox6b1",0,0,0,0,0,0
"Rbm42",0,0,0,0,0,0
"Tmem147",0,0,0,0,0,0
"Cd22",0,0,0,0,0,0
"Usf2",0,0,0,0,0,0
"Lsr",0,0,0,0,0,0
"Fxyd5",0,0,0,0,0,0
"Uba2",0,0,0,0,0,0
"Pdcd2l",0,0,0,0,0,0
"Gpi1",0,0,0,0,0,0
"4931406P16Rik",0,0,0,0,0,0
"Lsm14a",0,0,0,0,0,0
"Pepd",0,0,0,0,0,0
"Cebpg",0,0,0,0,0,0
"Cebpa",0,0,0,0,0,0
"Nudt19",0,0,0,0,0,0
"Pdcd5",0,0,0,0,0,0
"Uri1",0,0,0,0,0,0
"Ccne1",0,0,0,0,0,0
"1600014C10Rik",0,0,0,0,0,0
"Pop4",0,0,0,0,0,0
"Gm44748",0,0,0,0,0,0
"AI987944",0,0,0,0,0,0
"Siglecf",0,0,0,0,0,0
"Etfb",0,0,0,0,0,0
"Cd33",0,0,0,0,0,0
"Klk1b1",0,0,0,0,0,0
"Klk1b9",0,0,0,0,0,0
"Klk1b11",0,0,0,0,0,0
"Klk1b27",0,0,0,0,0,0
"2410002F23Rik",0,0,1,0,0,0
"1700008O03Rik",0,0,0,0,0,0
"Emc10",0,0,0,0,0,0
"Nr1h2",0,0,0,0,0,0
"Napsa",0,0,1,0,0,0
"Vrk3",0,0,0,0,0,0
"Atf5",0,0,0,0,0,0
"Il4i1",0,0,0,0,0,0
"Pnkp",0,0,0,0,0,0
"Med25",0,0,0,0,0,0
"Ap2a1",0,0,0,0,0,0
"Rras",0,0,0,0,0,0
"Prrg2",0,0,0,0,0,0
"Nosip",0,0,0,0,0,0
"Fcgrt",0,0,0,0,0,0
"Rps11",0,1,1,1,0,0
"Rpl13a",0,0,0,0,0,0
"Pih1d1",0,0,0,0,0,0
"Cd37",0,0,0,0,0,0
"Ppfia3",0,0,0,0,0,0
"Snrnp70",0,0,0,0,0,0
"Ruvbl2",0,0,0,0,0,0
"Ftl1",0,0,0,0,0,0
"Bax",0,0,0,0,0,0
"Dhdh",0,0,0,0,0,0
"Nucb1",0,0,0,0,0,0
"Ppp1r15a",0,0,0,0,0,0
"Plekha4",0,0,0,0,0,0
"Bcat2",0,0,0,0,0,0
"Sphk2",0,0,0,0,0,0
"Rpl18",0,0,0,0,0,0
"Cyth2",0,0,0,0,0,0
"Kdelr1",0,0,0,0,0,0
"Emp3",0,0,0,0,0,0
"Nomo1",0,0,0,0,0,0
"Sergef",0,0,0,0,0,0
"Saal1",0,0,0,0,0,0
"Saa3",0,0,0,0,0,0
"Gtf2h1",0,0,0,0,0,0
"Ldha",0,0,0,0,0,0
"Tsg101",0,0,0,0,0,0
"Uevld",0,0,0,0,0,0
"Spty2d1",0,0,0,0,0,0
"Tmem86a",0,0,0,0,0,0
"Mrgpra6",0,0,0,0,0,0
"Mrgpra2b",0,0,0,0,0,0
"E2f8",0,0,0,0,0,0
"Htatip2",0,0,0,0,0,0
"Nell1",0,0,0,0,0,0
"Svip",0,0,0,0,0,0
"Cyfip1",0,0,0,0,0,0
"Nipa2",0,0,0,0,0,0
"Herc2",0,0,0,0,0,0
"Oca2",0,0,0,0,0,0
"Atp10a",0,0,0,0,0,0
"Ube3a",0,0,0,0,0,0
"A230057D06Rik",0,0,0,0,0,0
"Klf13",0,0,0,0,0,0
"Mphosph10",0,0,0,0,0,0
"Mcee",0,0,0,0,0,0
"Fam189a1",0,0,0,0,0,0
"Tm2d3",0,0,0,0,0,0
"Snrpa1",0,0,0,0,0,0
"Selenos",0,0,0,0,0,0
"Chsy1",0,0,0,0,0,0
"Lrrk1",0,0,0,0,0,0
"Gm10974",0,0,0,0,0,0
"Cers3",0,0,0,0,0,0
"Mef2a",0,0,0,0,0,0
"Arrdc4",0,0,0,0,0,0
"Chd2",0,0,0,0,0,0
"1810026B05Rik",0,0,0,0,0,0
"Slco3a1",0,0,0,0,0,0
"Akap13",0,0,0,0,0,0
"AU020206",0,0,0,0,0,0
"Agbl1",0,0,0,0,0,0
"Mrpl46",0,0,0,0,0,0
"Mrps11",0,0,0,0,0,0
"Isg20",0,0,0,0,0,0
"Mfge8",0,0,0,0,0,0
"Abhd2",0,0,0,0,0,0
"Anpep",0,0,0,0,0,0
"Ap3s2",0,0,0,0,0,0
"Zfp710",0,0,0,0,0,0
"Idh2",0,0,0,0,0,0
"Cib1",0,0,0,0,0,0
"Prc1",0,0,0,0,0,0
"Man2a2",0,0,0,0,0,0
"Fes",0,0,0,0,0,0
"Furin",0,0,0,0,0,0
"Blm",0,0,0,0,0,0
"Iqgap1",0,0,0,0,0,0
"Nmb",0,0,0,0,0,0
"Sec11a",0,0,0,0,0,0
"Pde8a",0,0,0,0,0,0
"Rps17",0,0,0,0,0,0
"Cpeb1",0,0,0,0,0,0
"Whamm",0,0,0,0,0,0
"Ramac",0,0,0,0,0,0
"3110040N11Rik",0,0,0,0,0,0
"Btbd1",0,0,0,0,0,0
"Tm6sf1",0,0,0,0,0,0
"Sh3gl3",0,0,0,0,0,0
"Stard5",0,0,0,0,0,0
"Tlnrd1",0,0,0,0,0,0
"Mesd",0,0,0,0,0,0
"Abhd17c",0,0,0,0,0,0
"Fah",0,0,0,0,0,0
"Zfand6",0,0,0,0,0,0
"Vmn2r71",0,0,0,0,0,0
"Tyr",0,0,0,0,0,0
"Ctsc",0,0,-1,-1,0,0
"Tmem135",0,0,0,0,0,0
"AI314278",0,0,0,0,0,0
"Hikeshi",0,0,0,0,0,0
"Eed",0,0,0,0,0,0
"2310010J17Rik",0,0,0,0,0,0
"Picalm",0,0,0,0,0,0
"Tmem126a",0,0,0,0,0,0
"Tmem126b",0,0,0,0,0,0
"Dlg2",0,0,0,0,0,0
"Ccdc90b",0,0,0,0,0,0
"Pcf11",0,0,0,0,0,0
"Prcp",0,0,0,0,0,0
"Gm32647",0,0,0,0,0,0
"Gab2",0,0,0,0,0,0
"Ndufc2",0,0,0,0,0,0
"Aamdc",0,0,0,0,0,0
"Rsf1",0,0,0,0,0,0
"Clns1a",0,0,0,0,0,0
"Pak1",0,0,0,0,0,0
"Myo7a",0,0,0,0,0,0
"Acer3",0,0,0,0,0,0
"Lrrc32",0,0,0,0,0,0
"Thap12",0,0,0,0,0,0
"Uvrag",0,0,0,0,0,0
"Rps3",0,0,0,0,0,0
"Arrb1",0,0,0,0,0,0
"Spcs2",0,0,0,0,0,0
"Pold3",0,0,0,0,0,0
"Ucp2",0,0,0,0,0,0
"Coa4",0,0,0,0,0,0
"Mrpl48",0,0,0,0,0,0
"Rab6a",0,0,0,0,0,0
"Fam168a",0,0,0,0,0,0
"P2ry6",0,0,0,0,0,0
"Fchsd2",0,0,0,0,0,0
"Arap1",0,0,0,0,0,0
"Clpb",0,0,0,0,0,0
"Anapc15",0,0,0,0,0,0
"Lamtor1",0,0,0,0,0,0
"Numa1",0,0,0,0,0,0
"Il18bp",0,0,0,0,0,0
"Rnf121",0,0,0,0,0,0
"Nup98",0,0,0,0,0,0
"Pgap2",0,0,0,0,0,0
"Rhog",0,0,0,1,0,0
"Stim1",0,0,0,0,0,0
"Rrm1",0,0,0,0,0,0
"Trim21",0,0,0,0,0,0
"Olfr66",0,0,0,0,0,0
"Trim34a",0,0,0,0,0,0
"Trim12a",0,0,0,0,0,0
"Trim12c",0,0,0,0,0,0
"Trim30c",0,0,-1,-1,0,0
"Trim30a",0,0,0,0,0,0
"Trim30d",0,0,0,0,0,0
"Timm10b",0,0,0,0,0,0
"Ilk",0,0,0,0,0,0
"Taf10",0,0,0,0,0,0
"Tpp1",0,0,0,0,0,0
"Mrpl17",0,0,0,0,0,0
"Gm20663",0,0,0,0,0,0
"Olfr694",0,0,0,0,0,0
"Ppfibp2",0,0,0,0,0,0
"Eif3f",0,0,0,0,0,0
"Rpl27a",0,0,0,0,0,0
"Akip1",0,0,0,0,0,0
"Tmem9b",0,0,0,0,0,0
"Dennd5a",0,0,0,0,0,0
"Tmem41b",0,0,0,0,0,0
"1600010M07Rik",0,0,0,0,0,0
"Ipo7",0,0,0,0,0,0
"Swap70",0,0,0,0,0,0
"Sbf2",0,0,0,0,0,0
"Adm",0,0,0,0,0,0
"Rnf141",0,0,0,0,0,0
"Ctr9",0,0,0,0,0,0
"Eif4g2",0,0,0,0,0,0
"Usp47",0,0,0,0,0,0
"Mical2",0,0,0,0,0,0
"Arntl",0,0,0,0,0,0
"Btbd10",0,0,0,0,0,0
"Far1",0,0,0,0,0,0
"Rras2",0,0,0,0,0,0
"Copb1",0,0,0,0,0,0
"Psma1",0,0,0,0,0,0
"1110004F10Rik",0,0,0,0,0,0
"Plekha7",0,0,0,0,0,0
"Rps13",0,0,0,0,0,0
"Pik3c2a",0,0,0,0,0,0
"Nucb2",0,0,0,0,0,0
"Xylt1",0,0,0,0,0,0
"Rps15a",0,0,0,0,0,0
"Arl6ip1",0,0,0,0,0,0
"Smg1",0,0,0,0,0,0
"Itpripl2",0,0,0,0,0,0
"Coq7",0,0,0,0,0,0
"Gde1",0,0,0,0,0,0
"Vps35l",0,0,0,0,0,0
"Knop1",0,0,0,0,0,0
"Thumpd1",0,0,0,0,0,0
"Dcun1d3",0,0,0,0,0,0
"Lyrm1",0,0,0,0,0,0
"Tmem159",0,0,0,0,0,0
"Gm32916",0,0,0,0,0,0
"Uqcrc2",0,0,0,0,0,0
"Mettl9",0,0,0,0,0,0
"Igsf6",0,0,0,0,0,0
"Cog7",0,0,0,0,0,0
"Gga2",0,0,0,0,0,0
"Ubfd1",0,0,0,0,0,0
"Ndufab1",0,0,0,0,0,0
"Palb2",0,0,0,0,0,0
"Dctn5",0,0,0,0,0,0
"Prkcb",0,0,0,0,0,0
"Rbbp6",0,0,0,0,0,0
"Tnrc6a",0,0,0,0,0,0
"Arhgap17",0,0,0,0,0,0
"Lcmt1",0,0,0,0,0,0
"Nsmce1",0,0,1,0,0,0
"Il4ra",0,0,0,0,0,0
"Il21r",0,0,0,0,0,0
"Gtf3c1",0,0,0,0,0,0
"D430042O09Rik",0,0,0,0,0,0
"Xpo6",0,0,0,0,0,0
"1700123J17Rik",0,0,0,0,0,0
"Spns1",0,0,0,0,0,0
"Tufm",0,0,0,0,0,0
"Atxn2l",0,0,0,0,0,0
"Eif3c",0,0,0,0,0,0
"Cln3",0,0,0,0,0,0
"Apobr",0,0,0,0,0,0
"Il27",0,0,0,0,0,0
"Nupr1",0,0,0,0,0,0
"Sgf29",0,0,0,0,0,0
"Slx1b",0,0,0,0,0,0
"Bola2",0,0,0,0,0,0
"Coro1a",0,0,0,0,0,0
"Mapk3",0,0,0,0,0,0
"Ypel3",0,0,0,0,0,0
"Ppp4c",0,0,0,0,0,0
"Aldoa",0,0,0,0,0,0
"Ino80e",0,0,0,0,0,0
"Tmem219",0,0,0,0,0,0
"Kctd13",0,0,0,0,0,0
"Cdipt",0,0,0,0,0,0
"Mvp",0,0,0,0,0,0
"Maz",0,0,0,0,0,0
"Spn",0,0,0,0,0,0
"Cd2bp2",0,0,0,0,0,0
"Tbc1d10b",0,0,0,0,0,0
"Dctpp1",0,0,0,0,0,0
"Sephs2",0,0,0,0,0,0
"Itgal",0,0,0,0,0,0
"Prr14",0,0,0,0,0,0
"Fbrs",0,0,0,0,0,0
"Srcap",0,0,0,0,0,0
"Gm28198",0,0,0,0,0,0
"Phkg2",0,0,0,0,0,0
"Rnf40",0,0,0,0,0,0
"Bcl7c",0,0,0,0,0,0
"Hsd3b7",0,0,0,0,0,0
"Stx4a",0,0,0,0,0,0
"Vkorc1",0,0,0,0,0,0
"Bckdk",0,0,0,0,0,0
"Fus",0,0,0,0,0,0
"Pycard",0,0,0,0,0,0
"Itgam",0,0,0,0,0,0
"Itgax",0,0,0,0,0,0
"Rgs10",0,0,0,0,0,0
"Tial1",0,0,0,0,0,0
"Bag3",0,0,0,0,0,0
"Inpp5f",0,0,0,0,0,0
"Mcmbp",0,0,0,0,0,0
"Sec23ip",0,0,0,0,0,0
"Wdr11",0,0,0,0,0,0
"Fgfr2",0,0,0,0,0,0
"Tacc2",0,0,0,0,0,0
"Plekha1",0,0,0,0,0,0
"5430419D17Rik",0,0,0,0,0,0
"Acadsb",0,0,0,0,0,0
"Bub3",0,0,0,0,0,0
"Lhpp",0,0,0,0,0,0
"Abraxas2",0,0,0,0,0,0
"Zranb1",0,0,0,0,0,0
"Bccip",0,0,0,0,0,0
"D7Ertd443e",0,0,0,0,0,0
"Dock1",0,0,0,0,0,0
"Ptpre",0,0,0,0,0,0
"Mki67",0,0,0,0,0,0
"Mgmt",0,0,0,0,0,0
"9430038I01Rik",0,0,0,0,0,0
"Glrx3",0,0,0,0,0,0
"Ppp2r2d",0,0,0,0,0,0
"Bnip3",0,0,0,0,0,0
"Lrrc27",0,0,0,0,0,0
"Inpp5a",0,0,0,0,0,0
"Cfap46",0,0,0,0,0,0
"Adam8",0,0,0,0,0,0
"Fuom",0,0,0,0,0,0
"Echs1",0,0,0,0,0,0
"Mtg1",0,0,0,0,0,0
"Bet1l",0,0,0,0,0,0
"Ric8a",0,0,0,0,0,0
"Psmd13",0,0,0,0,0,0
"Ifitm2",0,0,0,0,0,0
"Ifitm1",0,1,1,1,0,0
"Ifitm3",0,0,0,0,0,0
"Ifitm6",0,0,0,0,0,0
"Rnh1",0,0,0,0,0,0
"Hras",0,0,0,0,0,0
"Irf7",0,0,0,0,0,0
"Tmem80",0,0,0,0,0,0
"Taldo1",0,0,0,0,0,0
"Gatd1",0,0,0,0,0,0
"Rplp2",0,0,0,0,0,0
"Pnpla2",0,0,0,0,0,0
"Cd151",0,0,0,0,0,0
"Polr2l",0,0,0,0,0,0
"Tspan4",0,0,0,0,0,0
"Chid1",0,0,0,0,0,0
"Ap2a2",0,0,0,0,0,0
"Tollip",0,0,0,0,0,0
"Mob2",0,0,0,0,0,0
"Ctsd",0,0,0,0,0,0
"Tnni2",0,0,0,0,0,0
"Lsp1",0,0,0,0,0,0
"Mrpl23",0,0,0,0,0,0
"Tspan32",0,0,0,0,0,0
"Cd81",0,0,0,0,0,0
"Slc22a18",0,0,0,0,0,0
"Nap1l4",0,0,0,0,0,0
"Cars",0,0,0,0,0,0
"Tnfrsf26",0,0,0,0,0,0
"E230032D23Rik",0,0,0,0,0,0
"Tnfrsf23",0,0,0,0,0,0
"Dhcr7",0,0,0,0,0,0
"Cttn",0,0,0,0,0,0
"Ppfia1",0,0,0,0,0,0
"Bc1",0,0,0,0,0,0
"LTO1",0,0,0,0,0,0
"Ccnd1",0,0,0,0,0,0
"Tpcn2",0,0,0,0,0,0
"Insr",0,0,0,0,0,0
"Pex11g",0,0,0,0,0,0
"Mcoln1",0,0,0,0,0,0
"Xab2",0,0,0,0,0,0
"Pet100",0,0,0,0,0,0
"Stxbp2",0,0,0,0,0,0
"Mcemp1",0,0,0,0,0,0
"Fcor",0,0,0,0,0,0
"Trappc5",0,0,0,0,0,0
"Timm44",0,0,0,0,0,0
"Elavl1",0,0,0,0,0,0
"Zfp958",0,0,0,0,0,0
"Arglu1",0,0,0,0,0,0
"Tnfsf13b",0,0,0,0,0,0
"Irs2",0,0,0,0,0,0
"Rab20",0,0,0,0,0,0
"Naxd",0,0,0,0,0,0
"Ing1",0,0,0,0,0,0
"1700016D06Rik",0,0,0,0,0,0
"Arhgef7",0,0,0,0,0,0
"Atp11a",0,0,0,0,0,0
"F7",0,0,0,0,0,0
"F10",0,0,0,0,0,0
"Pcid2",0,0,0,0,0,0
"Cul4a",0,0,0,0,0,0
"Lamp1",0,0,0,0,0,0
"Grtp1",0,0,0,0,0,0
"Dcun1d2",0,0,0,0,0,0
"Tmco3",0,0,0,0,0,0
"Tfdp1",0,0,0,0,0,0
"Gas6",0,0,0,0,0,0
"Rasa3",0,0,0,0,0,0
"Upf3a",0,0,0,0,0,0
"Fbxo25",0,0,0,0,0,0
"Erich1",0,0,0,0,0,0
"Cln8",0,0,0,0,0,0
"Mcph1",0,0,0,0,0,0
"Agpat5",0,0,0,0,0,0
"Vps36",0,0,0,0,0,0
"Mrps31",0,0,0,0,0,0
"Smim19",0,0,0,0,0,0
"Vdac3",0,0,0,0,0,0
"Polb",0,0,0,0,0,0
"Ikbkb",0,0,0,0,0,0
"Kat6a",0,0,0,0,0,0
"Gpat4",0,0,0,0,0,0
"Gins4",0,0,0,0,0,0
"Golga7",0,1,0,1,0,0
"Adam9",0,0,0,0,0,0
"Tm2d2",0,0,0,0,0,0
"Htra4",0,0,-1,0,0,0
"Plekha2",0,0,0,0,0,0
"Tacc1",0,0,0,0,0,0
"Fgfr1",0,0,0,0,0,0
"Nsd3",0,0,0,0,0,0
"Plpp5",0,0,0,0,0,0
"Ddhd2",0,0,0,0,0,0
"Lsm1",0,0,0,0,0,0
"Ash2l",0,0,0,0,0,0
"Hgsnat",0,0,0,0,0,0
"Fnta",0,0,0,0,0,0
"Hook3",0,0,0,0,0,0
"Zfp703",0,0,0,0,0,0
"Erlin2",0,0,0,0,0,0
"Plpbp",0,0,0,0,0,0
"Rab11fip1",0,0,0,0,0,0
"Eif4ebp1",0,0,0,0,0,0
"Unc5d",0,0,0,0,0,0
"Mak16",0,0,0,0,0,0
"Nrg1",0,0,0,0,0,0
"Wrn",0,0,0,0,0,0
"Ppp2cb",0,0,0,0,0,0
"Ubxn8",0,0,0,0,0,0
"Gsr",0,0,0,0,0,0
"Gtf2e2",0,0,0,0,0,0
"Rbpms",0,0,0,0,0,0
"Dctn6",0,0,0,0,0,0
"Gm10131",0,0,0,0,0,0
"Leprotl1",0,0,0,0,0,0
"Saraf",0,0,0,0,0,0
"Tnks",0,0,0,0,0,0
"Eri1",0,0,0,0,0,0
"Mfhas1",0,0,0,0,0,0
"Dlc1",0,0,0,0,0,0
"Tusc3",0,0,0,0,0,0
"Msr1",0,0,0,0,0,0
"Cnot7",0,0,0,0,0,0
"Vps37a",0,0,0,0,0,0
"Mtmr7",0,0,0,0,0,0
"Slc7a2",0,0,0,0,0,0
"Mtus1",0,0,-1,0,0,0
"Pcm1",0,0,0,0,0,0
"Asah1",0,0,0,0,0,0
"Frg1",0,0,0,0,0,0
"2810404M03Rik",0,0,0,0,0,0
"Klkb1",0,0,0,0,0,0
"Cyp4v3",0,0,0,0,0,0
"Ufsp2",0,0,0,0,0,0
"Ankrd37",0,0,0,0,0,0
"Snx25",0,0,0,0,0,0
"Slc25a4",0,0,0,0,0,0
"Acsl1",0,0,0,0,0,0
"Casp3",0,0,0,0,0,0
"Irf2",0,0,0,0,0,0
"Trappc11",0,0,0,0,0,0
"Rwdd4a",0,0,0,0,0,0
"Wwc2",0,0,0,0,0,0
"Dctd",0,0,0,0,0,0
"C130073E24Rik",0,0,0,0,0,0
"Gm45554",0,0,0,0,0,0
"Aga",0,0,0,0,0,0
"Spcs3",0,0,0,0,0,0
"Fbxo8",0,0,0,0,0,0
"Sap30",0,0,-1,0,0,0
"2500002B13Rik",0,0,0,0,0,0
"Hmgb2",0,0,0,0,0,0
"Galnt7",0,0,0,0,0,0
"Galntl6",0,0,0,0,0,0
"Hpf1",0,0,0,0,0,0
"Clcn3",0,0,0,0,0,0
"Nek1",0,0,0,0,0,0
"Cbr4",0,0,0,0,0,0
"Palld",0,0,0,0,0,0
"Ddx60",0,0,-1,0,0,0
"Gm45589",0,0,0,0,0,0
"Msmo1",0,0,0,0,0,0
"Klhl2",0,0,0,0,0,0
"Tmem192",0,0,0,0,0,0
"Smim31",0,0,0,0,0,0
"March1",0,0,0,0,0,0
"Tma16",0,0,0,0,0,0
"Ints10",0,0,0,0,0,0
"Lpl",0,0,0,0,0,0
"Atp6v1b2",0,0,0,0,0,0
"Zfp869",0,0,0,0,0,0
"Atp13a1",0,0,0,0,0,0
"Gmip",0,0,0,0,0,0
"Gatad2a",0,0,0,0,0,0
"Sugp1",0,0,0,0,0,0
"Nr2c2ap",0,0,0,0,0,0
"Mef2b",0,0,0,0,0,0
"Homer3",0,0,0,0,0,0
"Ddx49",0,0,0,0,0,0
"Cope",0,0,0,0,0,0
"Rex1bd",0,0,0,0,0,0
"Kxd1",0,0,0,0,0,0
"Fkbp8",0,0,0,0,0,0
"Ell",0,0,0,0,0,0
"Isyna1",0,0,0,0,0,0
"Lrrc25",0,0,0,0,0,0
"Gdf15",0,0,0,0,0,0
"Pgpep1",0,0,0,0,0,0
"Lsm4",0,0,0,0,0,0
"Jund",0,0,0,0,0,0
"Mpv17l2",0,0,0,0,0,0
"Ifi30",0,0,0,0,0,0
"Pik3r2",0,0,0,0,0,0
"2010320M18Rik",0,0,0,0,0,0
"Mast3",0,0,0,0,0,0
"Ccdc124",0,0,0,0,0,0
"Rpl18a",0,0,0,0,0,0
"Haus8",0,0,0,0,0,0
"Myo9b",0,0,0,0,0,0
"Use1",0,0,0,0,0,0
"Babam1",0,0,0,0,0,0
"Mrpl34",0,0,0,0,0,0
"Dda1",0,0,0,0,0,0
"Bst2",0,0,0,0,0,0
"Mvb12a",0,0,0,0,0,0
"Slc27a1",0,0,0,0,0,0
"Pgls",0,0,0,0,0,0
"Colgalt1",0,0,0,0,0,0
"Fcho1",0,0,0,0,0,0
"Cyp4f18",0,0,0,0,0,0
"Tpm4",0,0,0,0,0,0
"Rab8a",0,0,0,0,0,0
"Fam32a",0,0,0,0,0,0
"Ap1m1",0,0,1,0,0,0
"Gm10282",0,0,0,0,0,0
"Klf2",0,0,0,0,0,0
"Eps15l1",0,0,0,0,0,0
"Cherp",0,0,0,0,0,0
"Slc35e1",0,0,0,0,0,0
"Smim7",0,0,0,0,0,0
"Sin3b",0,0,0,0,0,0
"Large1",0,0,0,0,0,0
"Hmgxb4",0,0,0,0,0,0
"Tom1",0,0,0,0,0,0
"Hmox1",0,0,0,0,0,0
"Gm45740",0,0,0,0,0,0
"Arhgap10",0,0,0,0,0,0
"Prmt9",0,0,0,0,0,0
"Tmem184c",0,0,0,0,0,0
"4933431K23Rik",0,0,0,0,0,0
"Rbmxl1",0,0,0,0,0,0
"Slc10a7",0,0,0,0,0,0
"Lsm6",0,0,0,0,0,0
"Smad1",0,0,0,0,0,0
"Otud4",0,0,0,0,0,0
"Abce1",0,0,0,0,0,0
"Anapc10",0,0,0,0,0,0
"Smarca5",0,0,0,0,0,0
"Usp38",0,0,0,0,0,0
"Inpp4b",0,0,0,0,0,0
"Il15",0,0,0,0,0,0
"Zfp330",0,0,0,0,0,0
"Tbc1d9",0,0,-1,-1,0,0
"Scoc",0,0,0,0,0,0
"Ndufb7",0,0,0,0,0,0
"Tecr",0,0,1,0,0,0
"D830024N08Rik",0,0,0,0,0,0
"Dnajb1",0,0,0,0,0,0
"Gipc1",0,0,0,0,0,0
"Pkn1",0,0,0,0,0,0
"Ddx39",0,0,0,0,0,0
"Adgre5",0,0,0,0,0,0
"Asf1b",0,0,0,0,0,0
"Prkaca",0,0,0,0,0,0
"Zswim4",0,0,0,0,0,0
"D8Ertd738e",0,0,0,0,0,0
"Ier2",0,0,0,0,0,0
"Nfix",0,0,0,0,0,0
"Gadd45gip1",0,0,0,0,0,0
"Rad23a",0,0,0,0,0,0
"Calr",0,0,0,0,0,0
"Farsa",0,0,0,0,0,0
"Syce2",0,0,0,0,0,0
"Dnase2a",0,0,0,0,0,0
"Rnaseh2a",0,0,0,0,0,0
"Prdx2",0,0,0,0,0,0
"Junb",0,0,0,0,0,0
"Asna1",0,0,0,0,0,0
"Trir",0,0,0,0,0,0
"Fbxw9",0,0,0,0,0,0
"Dhps",0,0,0,0,0,0
"Wdr83",0,0,0,0,0,0
"Wdr83os",0,0,0,0,0,0
"Man2b1",0,0,0,0,0,0
"Cks1brt",0,0,0,0,0,0
"Vps35",0,0,0,0,0,0
"Orc6",0,0,0,0,0,0
"4921524J17Rik",0,0,0,0,0,0
"Gpt2",0,0,0,0,0,0
"Dnaja2",0,0,0,0,0,0
"Itfg1",0,0,0,0,0,0
"Lonp2",0,0,0,0,0,0
"Siah1a",0,0,0,0,0,0
"N4bp1",0,0,0,0,0,0
"Gm27167",0,0,0,0,0,0
"Cnep1r1",0,0,0,0,0,0
"Heatr3",0,0,0,0,0,0
"Tent4b",0,0,0,0,0,0
"Adcy7",0,0,0,0,0,0
"Brd7",0,0,0,0,0,0
"Snx20",0,0,0,0,0,0
