	sgAI987944_p1...sgCtrNT_p1	sgAtf3_p2...sgCtrNT_p2	sgBach1_p1...sgCtrNT_p1	sgBhlhe40_p1...sgCtrNT_p1	sgCebpb_p1...sgCtrNT_p1	sgE2f5_p3...sgCtrNT_p3	sgEgr1_p1...sgCtrNT_p1	sgEgr2_p3...sgCtrNT_p3	sgEtv3_p3...sgCtrNT_p3	sgEtv6_p1...sgCtrNT_p1	sgFli1_p3...sgCtrNT_p3	sgFosl2_p3...sgCtrNT_p3	sgIrf1_p8...sgCtrNT_p8	sgIrf2_p4...sgCtrNT_p4	sgIrf3_p5...sgCtrNT_p5	sgIrf4_p8...sgCtrNT_p8	sgIrf7_p4...sgCtrNT_p4	sgIrf9_p4...sgCtrNT_p4	sgJun_p8...sgCtrNT_p8	sgJunb_p4...sgCtrNT_p4	sgKlf3_p5...sgCtrNT_p5	sgKlf6_p4...sgCtrNT_p4	sgMafb_p5...sgCtrNT_p5	sgMax_p5...sgCtrNT_p5	sgNfe2l2_p4...sgCtrNT_p4	sgNfkb1_p8...sgCtrNT_p8	sgNfkb2_p6...sgCtrNT_p6	sgPparg_p7...sgCtrNT_p7	sgRbpj_p6...sgCtrNT_p6	sgRela_p8...sgCtrNT_p8	sgRest_p7...sgCtrNT_p7	sgStat1_p8...sgCtrNT_p8	sgStat2_p7...sgCtrNT_p7	sgStat3_p8...sgCtrNT_p8	sgStat5a_p8...sgCtrNT_p8	sgTgif1_p8...sgCtrNT_p8
Rab5if	0.289160243501132	-0.244437593523885	0.377913730817417	-0.14907427268175	-0.458105508842302	-0.215077904811927	0.133919488185042	-0.0110023453413923	-0.511884585907129	-0.0744740803770192	-0.0271622130993059	-0.200578580347806	-0.0838272299031635	0.183106200830454	0.385810911023991	0.0592494870748466	0.324172689070613	-0.235382986136809	0.2152543363817	0.274210320921168	0.323671296787621	0.0622113997691134	-0.29698023140122	-0.339105605518055	-0.138079788629346	-0.0460656291229524	-0.481892962942328	-0.488029765533986	0.43013935316834	0.384536907944351	-0.628458987516005	0.347754831084957	-0.848611061023313	0.223954040563873	0.452136736313965	0.108776439154295
Tax1bp1	-0.101036321160312	-0.210248547234263	0.0893604617200925	-0.0717476009701858	-0.262697667524433	-0.0694498729789856	0.0399631402290073	-0.00177245479340016	-0.11271271099364	-0.091394470258539	0.126875021411232	-0.0302188654879396	-0.0147361356222655	0.106413122226717	0.0187724130134805	0.081837336180457	-0.0782016358828006	-0.205775160342675	-0.082663452892306	0.20721230072786	0.05339720134958	-0.324727851106871	0.173390727079028	-0.337409147606348	-0.0367095889023359	0.0153142542247657	-0.215174987710109	-0.254650362402484	-0.196442393185815	-0.193124833009727	-0.0933940310884465	-0.16870663425981	-0.278438898516908	-0.207881293825062	0.0619749131361322	0.113071020989705
Gm6522	0.633864334973775	0.360163451737689	0.997351577807373	-1.07761985390563	-1.37747029345052	0.367300373557892	0.293940777467142	0.106293671032862	-1.34823991093276	-1.52124015298343	2.27974388275792	-0.0822001196811104	-1.26177445516244	-0.690214083193521	-0.171549002910262	2.15149919793295	-0.885682203527604	-0.176527133852861	1.68967902390445	1.089182358672	-0.131357435162977	-2.359702023253	-0.0588235974225502	0.0085282378001228	-0.26653788562172	-0.0288702594299093	-0.598462576525578	-1.60077387284402	-0.604226881290707	-0.404124436836287	-0.291192460750055	-0.530831313057611	-0.102752751097028	-0.86658722088669	-0.652145582637258	0.0144336854211622
Chga	1.048566322812	-0.172013513394393	0.198047337790271	0.805070471137497	0.0887310642601145	0.645763086379724	0.188442284248912	1.73275486940913	1.67553818501813	0.00421578559969782	0.550466053298531	1.02427811074514	0.383002063147246	0.23702258583807	0.39034332953029	0.946958952844755	0.629217322173329	0.804948712081381	-0.507980399339234	0.390784298924032	0.729603569385295	0.62336408467474	0.0869236693088082	-0.906452479598837	0.29803143513807	0.164176493789018	-0.157672548286887	0.541036714178324	0.897279200022577	0.92047445344656	5.52667968302621	0.728703078920365	-0.392687013965135	0.735052015708961	0.651290628056628	0.177784141943285
Thap12	0.593160442550125	-0.00856513388526725	-0.0872217940528017	0.0873683729426977	1.04607037309652	-0.247138901764822	0.176808730736679	-0.442087155686685	0.197262174984854	0.480504594233398	0.233513184347993	0.430555684359986	-0.205655341499481	0.0798741247914432	-0.430314634648528	-1.10966062572584	0.0159040925526011	0.0304492488040244	-0.409478899160851	0.111701920540502	0.239140159817619	0.0549722627184197	0.281712061725824	0.181144574067861	0.688330178053806	-0.165978323123151	-0.0255733339065172	0.174040379154492	0.785968486925866	-0.0190046342254835	-0.0754572068269628	-0.252993597189024	0.00849901449426937	-0.0310730715114049	-1.06765418490218	-0.192130069503196
Atp13a4	-0.679749149044007	-0.240211514459693	-0.791065864765324	-0.258794681839461	1.23542799153289	-0.506848163914503	-0.746630721014054	-1.43283753978874	0.72055261354699	0.233592365285142	-0.0819155045010813	-1.22880581636548	-0.254456620909718	-1.11077546296651	0.6443975005748	-1.29028006050343	0.208959228752114	-0.24251210659665	-0.741925575407686	-0.965129334736278	0.40815741975008	0.113423010068153	0.400786715820898	0.185048280679668	0.821873071099392	0.0353718120599114	0.211158057033416	0.211415130157884	0.129564736471632	0.0410043686531032	-0.332679550897092	0.699242994572823	-0.595340617300678	-1.51605609121254	-0.37980330750138	-0.40833976188319
Rpl13a	0.306752734379817	-0.164474029404604	0.0942026633314184	-0.025519341014804	0.271188109753396	0.169684440782618	0.16721062591767	0.102472088179608	-0.026311986399814	0.175639690736127	0.0768568420844868	0.0534606345046864	0.210861987774382	-0.0608585470184773	0.177484668572672	0.00687592472921406	0.0389278314421775	0.0262497486383779	0.109396938155901	0.0144423774506794	0.182539021147105	0.34542618433488	0.284180965970304	0.650665779678125	0.225004472781667	0.070379411300979	-0.0821857998587294	-0.243888289949512	-0.0497331556693039	0.350508520802729	-0.356844235036711	0.279827489464019	-0.197763109315514	0.238042807823984	0.354266226162943	0.193260154355072
Gpr68	0.00597094048589852	-0.808881010028871	0.599205874719122	0.428685400632751	0.631332465919706	0.0703568928430083	0.272892857578189	-1.14951270579645	0.00649685600397865	-0.596830486189349	0.355695800894643	-0.196531283283045	0.0968356608374177	0.581561620750896	1.9128534721237	-0.353779292942552	0.412536049881487	0.888783847508081	-0.192438293316425	0.42581814626763	0.789290967048851	-0.552638670721947	0.5293460363648	-0.333067938004994	-0.073687352518149	-0.140921406947558	0.747139896367911	0.385729201665272	0.0718246820357229	-0.996903231504337	-0.0586026460820128	0.281963012454948	1.13965553617012	0.891614581312452	-0.328760066939456	-0.122148946511446
Hdgf	0.251608891088895	-0.0457277859059788	0.0463424091938274	0.0288017023891811	0.0536779129842229	-0.154349569071011	0.10502219074564	-0.0284255420990434	-0.283107406392927	0.00451689641735165	-0.0121099650325398	-0.122390618698417	0.0554189484560599	0.0607097197535413	0.307628316574898	-0.104852248946814	0.200348198478023	0.351221325531373	0.0672656464819887	0.162017658867614	0.217188331366335	-0.221398462436968	0.240829677534943	0.47942125833137	-0.0462004401924387	0.014736339157678	-0.195897356319948	-0.186207276189964	-0.00191735082293842	0.0825857658886262	-0.164045202244589	-0.0532082107124641	0.117122443917445	0.343405865384014	0.224004139871031	0.0393664065339285
Nppc	-1.67957771818292	-1.49196032739116	-0.566426171615098	-1.20208643727714	-0.668618907861644	-0.252983293425244	-1.47145987383598	-1.40691473933579	0.895374507222792	1.07183617915332	-1.51749010274375	-0.535507629240634	2.11952564654836	0.374208930087622	4.68381136754653	0.257163624011971	-1.25975227738245	0.984720648437906	1.18078859090592	-0.777928118133966	1.44013129593953	-1.29742427056701	1.28684455254654	2.75464793472752	-0.274089792288035	2.30923368337991	1.84027669996564	0.280522498589879	-0.426055438585879	1.07769767078177	-0.387895127625084	1.73097257181435	0.614871420107054	2.09709242160084	0.0688305225816145	0.862959475273976
Hsp90aa1	0.0600373476249567	0.252420597593764	0.200377746775042	-0.0241323201954895	0.322191562090995	-0.0919506956236793	0.144119873073872	-0.102300962445018	0.0907702873055012	0.111970928798596	-0.0617761521915998	-0.0364763539166617	0.127514955138667	0.0826693559293998	0.233967787198865	-0.0784233336894564	0.144335010785954	0.358634965404596	-0.118302519374546	0.0816372620433814	0.183269773179376	0.0440501030912337	0.544777685701324	0.502394650669568	0.0824481689353673	0.107853103815753	0.208539994252396	-0.186774193804537	-0.0689002704893431	0.148621395021	-0.0827921116089927	-0.0445954570880831	0.0285505760545641	-0.0368397542619929	-0.247270086608701	0.10417754991423
Mtmr2	-0.473862401135934	0.335761184155124	-0.431383033135286	-0.120805069303371	-0.0773241601659018	0.381602029813031	-0.450664403649639	0.466542741452892	0.458386588412647	-0.204553359711063	0.209311372836956	0.521878862948315	0.0876070072803241	-0.516165395940917	-1.19810169217249	-0.230342867632547	-0.128408697131512	-0.167388070794202	-0.0475415298137527	-0.573651034904333	-1.05265874480944	-0.359920747832279	-0.493509392289497	-0.485905474549909	-0.522359652579444	0.238938482836627	-0.0305669155358625	0.600675937702273	0.145139134973604	-0.290443620462359	0.587830197195333	-0.204234672659063	0.2102571542887	-0.077985547082533	-0.62118533742716	-0.37096205681257
Trex1	0.378833173671171	-0.0072761916854196	0.115325112181065	0.0838326638472209	0.019685153818318	0.0933028447475612	0.0427659334260788	-0.0441018169461787	0.0172162917371628	-0.0138212053694087	0.0623305863169445	-0.0311989766814689	0.185512472701443	-0.0524975793017726	-0.0954544445762107	0.164194813742212	-0.0795857775678153	-0.301989356585323	0.262222177997538	-0.0321834546446134	0.423144519146022	0.450249019469117	0.275758396321447	0.125704015812788	0.0782641252628107	0.0811737470413343	-0.0458053513474646	0.00509347241257174	-0.183176213583211	-0.108969850009224	-0.262404391517655	0.286859367894021	-0.727523261507816	0.1846518053412	0.0043656627884987	0.315955824264197
Rubcnl	0.260372686519236	-0.820474870883743	0.230201336421058	0.684291216733349	1.52593639853485	0.53153881899859	0.703588576880582	-0.45895940919156	0.300382107737025	1.5724639894189	-0.599475339388027	-0.151963739500719	-0.0959044793703998	0.0179100865031412	-0.479714258750691	-0.286407976146717	-0.246350676509164	-2.32049527727419	-0.563744403160586	-0.528855199330206	-0.979315874847138	0.26917760659513	-1.16458683051726	-0.462614405146891	-0.0423220966264353	-0.151689724765598	-0.0707345237885435	-0.337796480735929	0.411094338183187	0.134772044290115	0.293904211043314	0.0993955670858346	-1.26217794435321	0.0391045031919393	-0.0214011036861872	-0.876663091886887
Vwa5a	-0.162024657195444	-0.141178778338373	0.0101437109645728	0.11373731102997	-0.109596287321086	0.0912473547899477	0.161143424796329	-0.270158930268821	0.00863233261604357	0.00808773473806657	-0.0792494657918361	0.0614354185761439	-0.00534286774957682	-0.101991380568369	-0.148561113647542	0.0458929364538365	-0.130580618143458	-0.266338626868079	-0.302717530173855	-0.192786293022786	0.100587303060664	-0.335383250034101	0.0547169185731962	-0.361741177346308	-0.137302165720167	-0.109503541015637	0.252210491631128	0.108661478944211	-0.0663855297209723	0.11848470445616	0.0671934657629247	-0.0132972418085986	-0.183620553309147	-0.215552620174257	-0.0167121830304549	0.306669341113698
Plcl2	-0.274798079393863	-0.275842730816413	-0.0845021812938125	-0.198445472330163	-0.1058645478673	0.113338289406276	0.114816496689262	-0.26225039694578	-0.00716921651622027	0.107360741195292	-0.233882067481459	-0.26656005072744	0.0496992942786108	-0.00825137648538288	-0.49799580914079	-0.354398153199903	-0.0198442239870102	-0.744297903537579	-0.0517772729868167	0.118866654033065	-0.186103593355618	-0.0958887902289991	-0.608794631796981	-0.497094692300084	0.263726542502309	0.202923648187912	0.0708291277257223	0.0408280484853289	-0.338442370192846	-0.0248288837130062	0.142557420710342	-0.529637139892807	-0.71030990882485	-0.262086565046087	0.000736199535071869	-0.0939436108150975
BC028528	0.244663571575817	-0.259746954245291	-0.502552110253576	-0.0598934632804253	0.318194574912311	-0.179764345719767	0.033598500148365	0.0138554392041961	-0.517123850447629	0.104045325804592	-0.0292884764655481	-0.410609612652898	-0.224664923306937	0.175246987890025	-0.188218617621606	-0.134527121030145	-0.0222741862000122	-0.452304419251029	-0.531697686962504	-0.193538540578166	0.0628349328870161	-0.460336609064668	-0.0192315697706089	-0.0385984832822954	-0.228171819831396	-0.267243073834091	0.000994671187268814	-0.608755669351728	0.39953351768795	0.556505261606092	-0.69126264010422	0.0517782740843025	-0.877365086151862	0.216732192223901	0.09965128881782	0.200316389331681
mt.Rnr1	-0.0840005295390363	0.450231420007883	-0.111126220088789	0.0105265857219923	-0.00391906752608939	-0.799917544802407	0.0455047773815647	-0.636157827645308	-0.377606322739858	0.0325737312531427	-0.336414077861933	-0.426451837923338	0.31475609770194	0.183633798732895	-0.510980943337511	0.245035725692132	0.15090144933729	0.0746858328085871	-0.518149660626209	0.0678440080460305	-0.686692858745017	-0.413617400390953	-0.272817917432754	-0.436312134234408	-0.0520795943269423	0.0172243406817412	0.373541378785582	0.19081906510206	0.388453097079809	0.288712549638275	0.32844892273274	0.269847221174611	-0.298691369786473	-0.180668876791746	0.0912713820211692	0.138371320942694
Flna	-0.235185549999282	-0.587752554773479	-0.0708207791975886	-0.0912462801990399	0.0545413671955801	-0.0499518397493546	-0.0370986993732947	-0.0886170512879927	-0.00845282783810752	0.233504749845046	0.0666632050256792	-0.363782303659619	-0.294528413402718	-0.172991196112959	0.00529292942581083	0.0218123833629535	-0.0527841333172061	0.160008936915109	-0.169565533607606	-0.0161541878493061	-0.0898987108058362	0.0452233289910504	-0.0475311052985736	-0.0654504138542267	-0.124221724649026	-0.185541572769513	-0.127016049143142	0.119901291710638	0.0733033409381063	-0.152703121608203	0.25591344491001	-0.0513717187647069	0.43746450755228	-0.441750795756247	-0.32655800993789	-0.182449058951914
Mcoln2	0.137999839097064	0.524895497541783	0.0718547916834531	-0.545208301047008	-0.167682176628444	0.0260721590729434	0.126631869802757	0.0279673769969166	-0.174505799616353	-0.255389858794002	-0.461624155319076	0.185879529854742	-0.144405431660291	0.131917430179538	0.701114857808365	0.112907169211782	0.0432497122578361	0.476451565442113	-0.200766308741354	0.150946407164591	0.113436066197984	-0.300417396486202	-0.171339305600261	0.132068588688104	-0.105050620824788	-0.105519633666294	-0.277889406176593	0.174476162437818	-0.123617550920701	-0.381077478735518	0.0394653059653169	0.000704404580639029	0.501654515947624	-0.0451195726943352	0.368059560093709	-0.0357424172668104
Golgb1	-0.475234527219187	0.287656215318631	0.198860527609581	-0.197563093098324	0.174411713010834	-0.623671844237223	0.0514858649395373	-0.592221709849658	-0.600348507397739	-0.290171824073401	-0.158917139405804	-0.297398898924083	0.0252639270839286	-0.06500163440941	0.189051040640129	0.445571990151381	-0.010083060904857	0.144427915347237	0.0338838691855345	0.0313755360162	0.249185285364854	-0.344744131205244	0.180530375947689	0.0920940599237774	0.00109696664450265	0.40894613816516	-0.0328100601818555	-0.159515705978982	-0.109686150031785	-0.381174656113163	-0.174783668902662	-0.151195852426098	0.28680575496549	-0.582941796236564	-0.636965173530247	-0.222610462810001
Smg1	-0.848445900346904	-0.00578760316986759	0.180084214854886	0.047096195000135	-0.106084523378603	-0.200449826795434	0.179946167377103	0.248223048267326	-0.0713335850141812	-0.00601720095517688	-0.178529344994728	-0.0498949571095944	-0.473659347089453	0.220253180813364	0.062860453276083	-0.278453237467583	-0.0655957724789351	-0.226977896821024	-0.199178687793796	-0.248843698586567	0.0269006543794257	-0.053690227290442	-0.038747206905799	-0.0108171626448064	-0.2061785930427	-0.0867727943962144	0.194003634082069	0.642823829698846	0.0161597751601885	-0.386821967573937	0.75068947437587	-0.539855270665654	0.471360007785401	-0.374749926788486	-0.982985845827215	-0.513647665323465
Rpn1	0.0564905631243553	-0.128050999071952	-0.123237321434911	-0.0151586056353006	0.0107613160229336	0.206551869503828	0.0425927517822702	-0.225224528937146	0.0395465242635051	0.110442480105478	-0.159208618415829	-0.114193188658753	-0.0558740898634156	0.0451055535397114	0.107076828415511	-0.377449703206599	-0.0113664359234962	0.0517338442225235	-0.00536951286487675	-0.00900692395685976	0.0818458087559373	-0.228491045069974	-0.111194902693669	0.250220482591042	-0.0336035307043785	0.000585838602265909	0.0139462549199623	-0.314685411177584	-0.199029919782553	0.167867977710168	-0.295136373232937	0.0656876366180734	-0.140659815605739	-0.0294030293678382	-0.0554775602976596	0.121543139520803
Npc1	-0.0707224607370911	-0.0577466580903669	0.293791832373776	0.253770157037535	-0.367046386294049	0.126911813462289	0.00803439591333888	0.158886210752487	-0.319861031304619	-0.0871248207983051	0.0420067835765954	-0.0539135260543562	-0.142307700707378	0.158968471738103	0.21445508225567	0.111673200589244	0.0197881988725293	0.0829441398463642	0.109902578510791	0.267971424550914	0.120515150119558	-0.265680228686859	-0.0890184256279767	-0.373270555709233	-0.0875362633235088	-0.168363785446141	-0.165422599004729	-0.112969961202331	-0.349713717411792	-0.152604380744314	-0.0172586299513187	-0.489058039930725	0.132840017523951	-0.238750623063158	-0.214115518379347	0.0321318457524908
Sec14l1	-0.0807430293533509	0.341466643886776	0.308233150335969	0.11419638542812	-0.0359652092487384	0.22728854205446	0.257897159500192	-0.0026258132107948	0.048203301938166	0.200152975372687	-0.497174037831462	0.179711904791758	-0.474149687524021	-0.483768767803114	0.266098701803149	0.493790183080304	-0.0610100372017719	0.578758975627341	0.329214030508558	0.205668958881351	-0.0978192500977881	-0.231784919529066	-0.0707902863930103	-0.27203395763344	-0.440698864224878	-0.309815470875419	0.229898360612908	0.0810121482419355	0.0343126580148283	-0.170946535474932	0.0450501722500505	0.290744321242071	0.889762270517588	-0.231053748443445	-0.500303401423331	0.467233926316638
Fam198b	-0.13442994322935	-0.667782359223097	0.152716054791001	0.559273658289873	0.126188892726552	0.144653590017705	0.280468540468967	0.530931424941999	0.238248455459083	0.00956475232957832	-0.210554968860503	0.0793681458850779	-0.288057127173584	-0.65795360705081	-0.546572217825783	-0.586297914220792	-0.0872065455099138	-0.397653741145588	-0.12748828087718	-0.0155529140897039	-0.343298649587305	0.206111281950097	-0.0317330643530394	-0.474740318277659	-0.590417593656357	-0.273442707656713	-0.388689306744829	-0.126504834260152	-0.141648105370201	0.738017177959338	-0.0872793382450388	0.161421923546296	-0.244674318161263	-0.130279726700174	0.244847930970345	-0.316583037322817
