"","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"4930453N24Rik",25.62426531419,23.9484213111888,15.3648500137418,16.7811689253895,21.9265835173514,15.619921168119,15.7165064804433,25.8928949114609,24.7097462292268,22.1381643943743,16.2856846311934
"Cggbp1",61.7829508131025,59.147778808842,76.4750489320329,86.0711567463528,55.3849257734579,74.3129582846876,81.2422488835225,56.2500820490357,56.6001024737844,74.2279629693728,69.9998725375857
"Chmp2b",36.3010425284358,34.2349915388135,37.3645216243266,44.3888984478046,36.8691441365834,44.9664397264033,40.1375396269784,39.8214866569364,36.1142444888699,46.8808187174986,38.571358337037
"Cadm2",128.690754689043,131.314498062022,114.887173966387,118.280174522504,125.387573891817,103.186145898483,136.37091776877,127.143042599725,122.070370260625,130.224496437496,93.714115070727
"Samsn1",105.201844817702,109.616263988126,162.02932741764,164.293057059862,91.604393361379,137.265973901652,133.711201287464,98.0358572854622,89.1240419549889,126.317761544371,148.856871804417
"Nrip1",42.4223947979367,44.2001064468249,45.7453489045493,45.2008904925815,36.8691441365834,35.9731517811226,36.7524459234983,46.428639151585,38.6485774354572,41.6718388599988,47.4284850662826
"Usp25",137.65924754901,135.171961897381,127.807616023397,130.189391179232,114.343072564558,138.685966735118,119.929034066152,149.107360352206,127.350230566015,157.57164068937,122.57120538214
"Mir155hg",39.1481831189014,39.0568213330125,18.1584591071494,14.0745287761332,42.2289756630471,16.0932521126075,15.4747140730519,41.7857752364265,35.9030500766543,26.0448992874992,12.2856919147599
"Mrpl39",29.0408340227486,28.9309787651945,40.1581307177342,31.1263617164483,24.687708849166,32.186504225215,34.5763142569753,25.7143232224163,25.5545238780892,40.3695938956238,34.5713656206036
"Atp5j",698.688300900247,719.256277634696,1043.06379525106,1050.98836995625,645.291231958792,951.395198421796,1118.53167659278,619.286617606526,604.860796585517,842.5524919506,987.141059662689
"App",122.142331330972,118.456285277491,116.633179649767,123.422790806091,117.266617033538,147.679254680398,96.9587553639658,121.607320239344,120.169620550684,117.202046793747,121.999777851221
"Usp16",56.0886696321714,55.7724979529027,80.3162614354683,97.1683813583039,51.1620282071532,88.0395556748528,71.0869677730822,58.928657384704,52.7986030539033,70.3212280762479,90.8569774161317
"Cct8",115.736265002425,112.830817184258,90.4430943990708,102.581661656817,106.546953980611,88.9862175638297,80.0332868465653,105.535868225334,99.4725681535539,98.9706172924971,99.4283903799177
"Bach1",15.0898451294674,15.2691276816304,15.7140511504177,12.1798806716537,15.7546563050599,15.1465902236306,13.298582406529,20.5357442401241,17.3179418016803,24.7426543231243,18.5713947548697
"Grik1",134.954463988067,106.5624384518,210.219084278921,121.798806716537,140.167715373883,119.752728955579,148.460538138342,81.7858335824074,126.505452917152,157.57164068937,150.856868162634
"Sod1",77.0151529720932,76.6670937277654,133.744035346889,137.226655567298,82.5089216801073,147.679254680398,144.350067212687,75.3572527768033,81.943431939658,135.433476294996,137.714034951495
"Synj1",26.3360504618064,22.1804170533158,17.1108556971215,16.7811689253895,22.2514217916825,24.6132091133997,20.3105622208806,26.4286099785945,19.8522747482677,23.4404093587493,19.4285360512483
"Ifnar2",50.252031421717,49.9863021998638,62.5070034649949,68.2073317612607,63.181044357405,67.6863250618492,64.316780366122,59.8215158299268,58.2896577715093,83.3436777199975,64.8570247593141
"Il10rb",120.434046976693,119.581378896137,123.26800124661,136.685327537447,126.36208871481,133.005995401256,148.21874573095,133.393051716285,120.803203787331,135.433476294996,130.285477049547
"Ifnar1",28.6137629341788,27.1629745073215,36.6661193509747,28.1490575522663,32.9710848446098,31.7131732807265,33.6091446274096,26.0714666005054,31.4679674201264,28.6493892162491,28.5713765459534
"Ifngr2",52.3873868645662,59.3085064686487,33.1741079842152,32.2090177761509,60.2574998884248,33.1331661141919,47.8748966635043,55.3572236038129,57.0224912982156,33.858369073749,43.4284923498491
"Tmem50b",47.1201767722049,49.9863021998638,57.6181875515316,56.8394431343839,48.7257411496697,49.6997491712879,69.1526285139507,40.1786300350255,40.7605215576134,41.6718388599988,46.8570575353635
"Son",251.971942256201,261.503902505397,265.043662737045,285.009207716696,268.316414597514,319.498387529708,247.837217576222,280.357551799956,255.756433193108,317.747771307491,329.713685340302
"Cryzl1",25.7666223437133,31.1811660024874,28.9836943441038,23.5477692985305,28.2609298668084,18.9332377795382,26.597164813058,24.4643213991044,25.3433294658736,19.5336744656244,21.9999599403841
"Atp5o",479.031404345829,499.541566679025,701.545083581982,738.642096732065,460.78309213871,672.603272118096,786.792493651732,458.750669155469,455.546347149078,554.756354823733,644.284541111248
"Mrps6",46.5507486541118,49.5041192204439,95.3319103125341,102.040333626965,50.0250942469942,86.146231896899,110.499130177886,45.8929240844513,49.2082980462379,75.5302079337477,83.1427057487243
"Smim11",76.1610107949536,74.0954511708592,67.7450205151341,63.8767075224505,63.9931400432328,66.7396631728723,89.7049831422227,55.8929386709466,59.7680186570186,66.414493183123,65.4284522902332
"Rcan1",137.943961608056,149.958906599591,173.552964927947,184.322194164359,127.336603537803,128.272685956372,144.591859620079,155.178797779721,139.177117650089,140.642456152496,176.571107053992
"Runx1",24.3430520484805,26.6807915279016,29.6820966174557,23.2771052836048,33.9455996676032,37.393144614588,28.5315040721894,23.5714629538816,27.4552735880297,29.9516341806241,29.7142316077915
"Setd4",76.7304389130467,78.7565533052516,92.1891000824506,87.6951408359066,70.8147438041866,86.6195628413874,104.696112400492,68.0358135259765,64.4142957257621,65.1122482187481,75.1427203158573
"Cbr3",25.9089793732365,27.1629745073215,28.9836943441038,31.1263617164483,24.5252897120004,34.0798280031688,24.6628255539265,27.1428967347728,27.877662412461,29.9516341806241,36.8570757442798
"Morc3",34.7351152036798,28.6095234455812,26.1900852506962,27.0664014925638,27.286415043815,24.1398781689112,19.8269774060977,25.8928949114609,28.0888568246766,27.3471442518742,24.2856700640604
"Pigp",19.0758419561192,19.9302298160229,15.0156488770658,18.4051530149434,17.7036859510466,16.0932521126075,20.0687698134892,17.3214538373221,17.1067473894647,19.5336744656244,21.1428186440055
"Vps26c",42.56475182746,37.4495447349462,34.570912530919,37.0809700448124,39.4678503312324,33.6064970586804,36.7524459234983,32.3214757170649,32.9463283056357,20.8359194299994,34.285651855144
"Ets2",59.0781672521602,56.7368639117425,44.6977454945215,39.5169461791431,50.0250942469942,52.5397348382186,37.719615553064,55.3572236038129,54.065769527197,46.8808187174986,55.7141842646091
"Hmgn1",19.3605560151658,19.2873191767963,16.0632522870937,19.4878090746459,18.67820077404,17.5132449460729,20.7941470356635,21.785746063436,27.4552735880297,15.6269395724995,19.4285360512483
"B230307C23Rik",108.048985408168,121.510110813817,139.331253533704,137.76798359715,99.7253502196573,141.525952402048,180.13534350662,100.357289243041,101.162123451279,144.549191045621,150.856868162634
"Tmem242",76.3033678244768,75.059817129699,33.5233091208911,27.607729522415,79.5853772111271,29.3465185582843,46.9077270339386,76.0715395329816,73.2844610388178,24.7426543231243,38.571358337037
"Snx9",28.6137629341788,24.5913319504153,20.2536659272051,22.7357772537536,24.687708849166,30.2931804472612,24.6628255539265,25.8928949114609,29.5672177101859,19.5336744656244,22.5713874713032
"Gtf2h5",295.960264378894,324.348417489791,495.167211806496,470.684721955684,286.182519685727,492.264182267994,585.379418294666,285.357559093203,292.926649743056,481.830636818736,520.85619443273
"Tulp4",121.003475094786,117.813374638264,49.5865614079848,56.8394431343839,108.658402763763,56.3263823941262,65.5257424030791,121.964463617433,135.586812642424,67.716738147498,63.9998834629355
"Tmem181a",18.5064138380261,19.448046836603,17.8092579704734,25.4424174030099,25.6622236721594,23.6665472244228,21.5195242578378,21.785746063436,21.1194412215613,16.9291845368745,19.1428222857887
"Dynlt1f",13.8086318637579,12.0545744854977,21.3012693372329,16.7811689253895,12.0190161502519,11.8332736122114,21.7613166652292,13.9285917454755,10.7709150229963,11.7202046793746,13.7142607420576
"Ezr",64.6300914035681,62.683787324588,44.3485443578455,38.4342901194406,58.1460511052725,53.0130657827071,37.2360307382811,69.2858153492884,65.4702677868402,27.3471442518742,47.9999125972016
"Rnaset2b",45.127178358879,42.1106468693386,46.4437511779012,43.0355783731764,35.5697910392589,33.1331661141919,48.1166890708958,50.1786446215207,42.4500768553383,42.9740838243737,39.9999271643347
"Rps6ka2",24.0583379894339,18.965863857183,26.1900852506962,22.4651132388279,20.7896495571924,20.8265615574921,19.8269774060977,22.8571761977034,22.386607694855,19.5336744656244,19.7142498167078
"Rnaset2a",59.9323094292999,61.3979660461349,61.4594000549671,61.1700673731941,53.5983152646366,57.2730442831032,52.9525372187245,61.0715176532387,57.8672689470781,59.9032683612482,50.2856227208779
"Mpc1",830.226196179755,869.858094873514,1002.90566453333,978.179749941255,826.063731624067,802.295950907933,1225.16212825241,766.251117690197,782.052908434416,839.94800202185,920.284038545158
"Sft2d1",47.9743189493446,44.2001064468249,68.0942216518101,61.982059417971,46.7767115036829,63.8996775059415,81.4840412909139,43.5714921268721,40.7605215576134,65.1122482187481,56.8570393264472
"Qk",55.6615985436016,48.5397532616041,52.0309693647164,54.4034670000532,52.7862195788088,52.0664038937301,46.6659346265471,59.8215158299268,57.8672689470781,40.3695938956238,54.8570429682304
"Agpat4",47.5472478607747,43.8786511272116,39.4597284443823,39.2462821642175,45.3149392691928,38.3398065035649,37.2360307382811,46.2500674625404,40.5493271453978,57.2987784324983,47.4284850662826
"Igf2r",35.4469003512961,38.0924553741727,29.6820966174557,28.9610495970432,42.2289756630471,34.5531589476573,30.4658433313209,44.821493950184,41.6052992064758,36.4628590024989,29.999945373251
"Airn",22.6347676942011,19.9302298160229,21.3012693372329,17.5931609701665,20.7896495571924,20.8265615574921,23.4538635169693,18.571455660634,17.7403306261115,27.3471442518742,21.1428186440055
"Mrpl18",135.381535076637,144.011983186746,143.521667173815,153.466496462837,143.740936391526,144.365938068979,206.974300727069,130.893048069661,138.121145589011,145.851436009996,172.571114337558
"Tcp1",143.068814670894,136.618510835641,115.934777376415,116.65619043295,136.756913493406,133.952657290233,115.576770733106,135.17876860673,138.754728825658,104.179597149997,114.285506183813
"Wtap",22.4924106646779,20.5731404552494,20.602867063881,20.2998011194228,25.3373853978282,18.9332377795382,24.421033146535,20.3571725510796,23.8649685803643,18.2314295012495,16.8571121621125
"Sod2",196.595057771646,195.284106665063,263.996059327018,234.395036925602,186.294750328904,220.57222013162,226.317693318384,173.035966684176,169.377918596922,223.986133872493,213.713896563731
"Gm3448",26.4784074913296,30.2168000436476,14.3172466037139,11.0972246119511,25.8246428093249,8.51995700079221,17.4090533321834,25.8928949114609,22.1754132826394,7.81346978624977,13.7142607420576
"Psmb1",564.018550971226,565.922090179165,736.115996112901,786.278963358977,541.018145898499,671.656610229119,692.735247176464,492.143575006801,499.474784889926,642.006767436856,728.570101921811
"Chd1",165.845939394618,159.763293847796,141.775661490435,140.20395973148,147.638995683499,166.612492459936,115.334978325715,184.464554783028,163.6756694671,154.96715076062,137.999748716955
"AC154200.1",533.981217741814,545.509677383723,526.595314107331,478.804642403453,478.486778089756,447.771073486079,600.128755145544,470.17925725432,474.765038660699,440.158797958737,424.856369238326
"Lnpep",64.0606632854749,56.7368639117425,54.824578458124,61.1700673731941,59.6078233397626,58.6930371165685,49.0838587004615,61.9643760984615,57.8672689470781,76.8324528981227,54.8570429682304
"Fpr1",67.9043030826034,71.523808613953,35.6185159409468,35.4569859552585,57.3339554194446,23.6665472244228,28.7732964795809,51.9643615119663,51.7426309928253,40.3695938956238,30.5713729041701
"Fpr3",25.3395512551434,26.6807915279016,52.0309693647164,45.2008904925815,28.9106064154707,42.1264540594726,55.1286688852474,29.1071853142629,23.4425797559331,28.6493892162491,47.7141988317421
"Ppp2r1a",104.490059670086,109.616263988126,69.8402273351898,80.1165484179888,98.7508353966639,70.5263107287799,71.570552587865,90.0001312784571,95.037485497026,70.3212280762479,67.4284486484499
"9330136K24Rik",20.3570552218287,19.9302298160229,8.38082728022278,7.84925643284349,22.413840928848,9.46661888976912,13.0567899991375,20.3571725510796,18.585108274974,7.81346978624977,9.42855426016461
"Zfp52",28.186691845609,32.1455319613272,23.0472750206126,20.0291371044972,31.1844743357886,23.1932162799343,23.9374483317522,28.5714702471292,22.8089965192862,22.1381643943743,24.2856700640604
"Zfp994",32.7421167903539,30.8597106828741,17.4600568337975,33.2916738358534,12.8311118360797,27.4531947803304,30.9494281461038,24.1071780210153,31.4679674201264,32.556124109374,21.7142461749246
"Hcfc1r1",167.269509689851,161.209842786056,217.20310701244,226.816444507684,169.727998338016,235.245479410763,314.088337201475,164.464525610038,168.533140948059,214.870419121869,226.285302243951
"Tnfrsf12a",14.2357029523278,14.7869447022105,16.0632522870937,15.1571848358357,11.5317587387552,12.3066045566999,22.0031090726207,11.7857314769408,11.8268870840744,20.8359194299994,13.9999745075171
"Srrm2",52.3873868645662,45.0037447458581,36.6661193509747,46.0128825373584,50.3499325213253,53.0130657827071,42.5554637008927,53.9286500914564,55.5441304127063,37.7651039668739,51.1427640172565
"Elob",940.410537030772,976.902716304733,1592.706384379,1571.20460664333,916.04393361379,1499.03910119494,1765.56815877227,886.608436106229,880.680698939108,1410.33129641808,1496.28298971158
"Pdpk1",18.5064138380261,16.0727659806636,16.0632522870937,16.2398408955383,20.6272304200268,24.1398781689112,14.5075444434862,23.3928912648371,19.8522747482677,16.9291845368745,19.1428222857887
"Atp6v0c",1687.35787093941,1787.29157704979,3256.30059950323,3226.58572192853,1758.02474068008,3071.91782973008,3525.09150735974,1739.28825129399,1808.4577518023,3034.23076699366,3031.99447905657
"Abca3",62.4947359607189,66.0590681805274,57.6181875515316,54.6741310149788,60.0950807512593,48.753087282311,48.8420662930701,62.5000911655952,64.4142957257621,58.6010233968733,45.7142024735254
"Rnps1",30.1796902589349,38.8960936732059,50.6341648180126,53.5914749552763,36.0570484507556,50.6464110602648,44.9733877748071,35.3571944308224,29.1448288857546,33.858369073749,49.1427676590398
"Rps2",246.27766107527,228.072549265616,101.268329636025,89.3191249254604,227.874049443288,103.659476842972,97.6841325861401,229.821763800346,220.698160765316,114.597556864997,83.1427057487243
"Ndufb10",267.773572533285,308.918562148354,420.438168557843,440.911680313864,282.77171780525,418.424554927795,529.767164594636,274.107542683396,253.433294658736,386.766754419363,484.856259984829
"Rpl3l",14.2357029523278,17.8407702385366,18.8568613805013,16.2398408955383,15.1049797563976,18.4599068350498,22.0031090726207,12.6785899221636,14.9948032673085,27.3471442518742,15.1428295693553
"Msrb1",677.334746471755,688.557294611629,1196.01389311513,1219.07072322507,705.06147443572,1151.14085699592,1543.84452119432,680.536706948809,736.012526571413,1093.88577007497,1210.28351048658
"Hagh",17.2252005723166,19.448046836603,31.7773034375114,28.1490575522663,16.5667519908877,18.9332377795382,22.4866938874035,22.6786045086588,16.6843585650335,28.6493892162491,21.428532409465
"Nubp2",39.8599682665177,39.5390043124324,47.4913545879291,41.6822582985482,43.365909623206,35.0264898921457,45.45697258959,32.6786190951541,28.7224400613234,50.7875536106235,29.428517842332
"Mrps34",18.2216997789795,16.2334936404702,17.8092579704734,18.1344890000177,25.6622236721594,19.8798996685151,24.1792407391436,20.178600862035,18.7963026871896,11.7202046793746,17.9999672239506
"Clcn7",56.373383691218,56.5761362519359,59.3641932349114,53.3208109403506,58.308470242438,60.5863608945224,52.710744811333,54.2857934695455,59.9792130692342,63.8100032543731,65.9998798211523
"Ube2i",108.191342437691,115.402459741165,141.775661490435,135.602671477744,104.76034347179,116.912743288649,162.484497767045,107.143013426735,96.5158463825353,132.828986366246,127.428339394952
"Haghl",23.3465528418175,22.6626000327357,30.7297000274835,32.4796817910765,17.21642853955,40.7064612260072,22.2449014800121,17.6785972154112,21.1194412215613,40.3695938956238,25.142811360439
"Fam173a",66.4807327873707,70.3987149953066,108.60155350622,120.98681467176,68.3784567467031,118.806067066602,134.67837091703,69.8215304164221,69.4829616189368,104.179597149997,130.285477049547
"Stub1",28.3290488751323,29.8953447240343,52.0309693647164,42.4942503433251,29.8851212384641,55.3797205051493,53.4361220335073,30.5357588266194,23.4425797559331,48.1830636818736,43.1427785843896
"Pigq",20.499412251352,17.3585872591167,16.4124534237696,21.9237852089767,19.0030390483712,15.1465902236306,21.2777318504464,21.785746063436,23.0201909315019,23.4404093587493,19.9999635821674
"Mrpl28",67.4772319940336,62.2016043451681,75.0782443853291,82.8231885672451,56.5218597336168,71.4729726177568,88.9796059200484,56.4286537380802,51.1090477561784,44.2763287887487,73.9998652540192
"Fam234a",28.6137629341788,32.7884426005537,34.221711394243,33.0210098209278,28.7481872783051,34.5531589476573,25.6299951834922,30.1786154485303,30.6231897712639,18.2314295012495,29.428517842332
"Luc7l",49.8249603331472,45.6466553850846,32.4757057108633,35.9983139851098,50.5123516584909,35.0264898921457,31.6748053682781,56.9643688052139,52.1650198172565,41.6718388599988,46.8570575353635
"Dusp1",227.771247237244,223.572174791031,148.410483087278,148.865208209101,255.322883624269,184.599068350498,175.0577029514,258.57180573652,278.354235300178,178.40756011937,173.142541868477
"Ergic1",67.7619460530802,66.8627064795606,74.0306409753012,63.6060435075249,73.7382882731668,65.3196703394069,91.8811148087457,65.3572381903081,67.1598230845651,71.6234730406229,67.7141624139095
"Atp6v0e",1779.46286904097,1900.44384955366,2521.9306090737,2494.7102255696,1803.33967994927,2356.24144166353,2969.93613998901,1800.53834063628,1801.6995306114,2548.4933952818,2280.28156213254
"Cuta",97.0874941348754,95.793685244755,170.759355834539,169.435673343449,98.7508353966639,173.239125682775,173.36515609966,97.1429988402394,85.1113481228922,162.78062054687,161.713991250096
"Bak1",34.877472233203,38.7353660133993,39.1105273077063,41.6822582985482,36.2194675879211,38.8131374480534,50.2928207374187,37.8571980774462,39.4933550843197,49.4853086462485,42.285637288011
"Uqcc2",68.0466601121267,67.5056171187871,70.8878307452177,69.0193238060376,71.9516777643455,79.5195986740606,96.4751705491829,73.9286792644469,65.8926566112714,67.716738147498,72.8570101921811
"AI413582",29.1831910522719,24.9127872700286,28.6344932074278,17.0518329403152,25.1749662606627,16.0932521126075,23.4538635169693,28.3928985580847,28.3000512368922,20.8359194299994,17.7142534584911
"Nudt3",28.7561199637021,27.9666128063547,26.8884875240481,29.2317136119689,30.0475403756296,30.2931804472612,29.9822585165381,31.4286172718422,29.3560232979703,14.3246946081246,26.2856664222771
"Rps10",378.242627443349,388.639481412446,418.342961737787,454.715545075071,362.194675879211,435.464468929379,508.48943274419,353.036229241091,370.434999026186,416.718388599988,450.856321895144
"Ilrun",52.1026728055196,44.0393787870183,55.1737795948,55.2154590448301,52.2989621673121,62.4796846724762,59.7227246256847,58.2143706285258,55.3329360004907,57.2987784324983,54.5713292027709
"Snrpc",30.1796902589349,25.2342425896418,54.1261761847721,50.6141707910942,28.423349003974,56.3263823941262,52.2271599965502,27.5000401128619,27.4552735880297,46.8808187174986,52.8570466100137
"Taf11",19.0758419561192,19.6087744964096,22.6980738839367,19.7584730895716,19.4902964598679,18.4599068350498,25.1464103687093,17.3214538373221,18.3739138627584,16.9291845368745,19.4285360512483
"Rpl10a",593.344099053021,613.49747748193,651.609321037321,662.314844523035,549.788779305439,542.910593328259,654.290254401226,540.357931048832,504.121061958669,546.942885037484,579.141802586475
"Srpk1",27.4749066979926,26.3593362082883,26.1900852506962,21.3824571791254,22.2514217916825,24.6132091133997,20.5523546282721,24.642893088149,20.6970523971301,23.4404093587493,20.2856773476269
"Mapk14",66.0536616988008,57.5405022107757,55.5229807314759,57.9220991940865,61.7192721229149,54.4330586161724,53.4361220335073,62.6786628546398,68.6381839700744,44.2763287887487,54.5713292027709
"Stk38",32.4574027313073,29.2524340848077,23.3964761572886,20.5704651343485,37.3564015480801,26.0332019468651,21.7613166652292,28.0357551799956,36.7478277255167,44.2763287887487,29.7142316077915
"Srsf3",287.988270725591,307.472013210095,438.596627664992,508.307020030348,295.92766791566,459.131016153802,419.993411638924,259.464664181742,273.496763819219,399.789204063113,457.999166031632
"Cdkn1a",523.304440527569,517.060881597948,627.863643743357,719.424951672345,600.463550101096,691.063178953146,709.177130879082,580.536561083857,575.715967699762,639.402277508106,710.57013469786
"Ppil1",15.374559188514,16.5549489600835,25.8408841140202,28.1490575522663,18.5157816368745,24.6132091133997,30.4658433313209,18.3928839715894,15.4171920917398,31.2538791449991,24.8570975949794
"BC004004",53.5262431007524,48.0575702821842,57.9673886882076,64.4180355523018,52.6238004416432,61.5330227834993,60.6898942552504,49.1072144872534,50.0530756951004,40.3695938956238,54.2856154373114
"Mtch1",43.561251034123,43.717923467405,36.3169182142987,42.7649143582508,46.2894540921862,43.5464468929379,52.4689524039416,46.0714957734959,49.2082980462379,49.4853086462485,44.8570611771468
"Pim1",560.459625233144,536.669656094357,531.484130020795,553.237246508003,562.295052867188,532.497312549513,496.883397189401,588.929430468951,540.868889684186,660.238196938105,581.99894024107
"Ccdc167",18.9334849265959,24.1091489709954,29.3328954807797,29.5023776268945,20.4648112828613,27.4531947803304,38.2032003678469,25.8928949114609,20.6970523971301,31.2538791449991,34.5713656206036
"Zfand3",42.8494658865066,37.2888170751395,37.0153204876506,28.419721567192,36.5443058622523,30.7665113917496,36.027068701324,41.0714884802483,36.3254389010855,32.556124109374,40.5713546952538
"Btbd9",409.98824502704,398.283141000844,490.278395893033,477.721986343751,372.589500657807,415.111238316376,539.922445705076,401.60772866121,386.485774354572,457.087982495611,446.856329178711
"Glo1",78.1540092082794,79.2387362846715,129.553621706777,131.272047238934,79.0981197996304,120.699390844556,144.350067212687,65.000094812219,75.396405160974,100.272862256872,129.142621987709
"Abcg1",101.073490961527,103.026429936054,55.1737795948,61.4407313881198,128.473537497962,81.8862533965029,64.0749879587305,101.07157599922,111.299455237628,50.7875536106235,90.2855498852126
"Ndufv3",605.4444465625,622.658954090908,796.876993894516,793.58689176197,600.625969238262,727.982992623245,1036.80584289448,587.858000334684,575.504773287547,700.607790833729,741.998648898409
"U2af1",62.0676648721491,56.7368639117425,79.2686580254405,64.6886995672274,62.3689486715772,72.4196345067337,79.7914944391739,59.1072290737486,50.264270107316,69.0189831118729,80.5712818595885
"Brd4",18.0793427494563,17.5193149189233,15.0156488770658,19.4878090746459,20.6272304200268,19.4065687240267,16.9254685174005,18.7500273496786,19.2186915116208,14.3246946081246,20.5713911130864
"Cyp4f13",38.1516839122384,40.181914951659,43.3009409478177,43.8475704179533,41.0920417028881,49.2264182267994,49.8092359226358,46.7857825296741,42.4500768553383,58.6010233968733,45.4284887080658
"Myo1f",159.297516036548,146.744353403459,130.601225116805,101.76966961204,165.829939046042,120.226059900068,99.3766794378802,159.46451831679,164.309252703747,105.481842114372,119.428353962085
"Hnrnpm",60.7864516064396,54.325949014643,45.0469466311975,46.8248745821353,57.1715362822791,58.6930371165685,48.6002738856786,60.7143742751496,64.2031013135465,44.2763287887487,59.1427494501235
"March2",23.2041958122943,23.9484213111888,6.28562046016709,9.74390453732296,20.7896495571924,14.1999283346537,14.7493368508776,27.3214684238173,27.0328847635985,14.3246946081246,12.5714056802195
"Rab11b",85.8412888025364,85.3463873573237,127.109213750046,111.784238164288,78.2860241138026,106.026131565414,110.015545363103,72.8572491301795,79.6202934052862,72.9257180049978,89.1426948233745
"Rps28",2489.11266121451,2565.85636115314,1991.14488132626,1766.35336140471,2379.76519774987,1839.36405028214,2527.69782687007,2557.14658711807,2605.71665791624,1937.74050698994,1765.71107053992
"Ndufa7",449.421142204988,473.50368579035,518.563687963785,526.441509030365,450.225848222948,499.364146435321,651.388745512528,423.393474724646,404.014910568468,496.15533142686,519.427625605432
"Daxx",40.4293963846109,37.4495447349462,36.6661193509747,40.8702662537713,26.1494810836561,28.3998566693074,27.3225420352323,36.2500528760452,31.4679674201264,33.858369073749,31.1428004350892
"Tapbp",281.01277627895,273.397749331088,280.059311614111,291.505144074912,274.001084398309,303.4051354171,259.443253131011,286.428989227471,266.104959391673,307.329811592491,294.570892188779
"Pfdn6",60.7864516064396,58.3441405098089,107.903151232868,105.829629835924,57.3339554194446,114.546088566206,107.355828881798,57.8572272504367,47.7299371607286,127.620006508746,111.142654763759
"Rps18",528.429293590407,514.649966700848,547.198181171212,526.441509030365,459.970996452882,513.090743825486,603.997433663807,438.572068293434,422.600018843442,484.435126747486,543.713295669492
"H2-K1",823.250701733115,846.070401222132,951.922298578638,976.555765851701,836.458556402663,1122.74100032662,827.655410500885,893.572731978967,841.187343854788,1048.30719632184,968.283951142359
"Slc39a7",44.8424642998325,40.181914951659,49.2373602713088,53.050146925425,44.1780053090338,53.4863967271955,50.2928207374187,48.2143560420306,50.4754645195316,59.9032683612482,64.5713109938546
"Brd2",145.773598231836,139.672336371967,149.807287633982,135.87333549267,136.756913493406,156.19921168119,114.609601103541,140.714490967111,140.655478535599,169.291845368745,142.285455198848
"H2-DMa",272.471354507553,284.648685517552,328.598269612068,319.383537612252,265.880127540031,298.671825972216,331.980975348442,241.964638655376,239.916852276937,256.542257981867,272.285218482936
"H2-DMb2",18.6487708675494,20.5731404552494,19.2060625171772,22.4651132388279,21.6017452430202,16.0932521126075,18.3762229617491,11.7857314769408,13.7276367940149,9.11571475062473,14.2856882729767
"H2-DMb1",156.450375446082,168.764042796968,216.155503602413,207.328635433038,151.374635838307,189.805708739871,214.228072948812,133.21448002724,123.337536733918,134.131231330621,159.42828112642
"Psmb9",168.835437014607,175.675332168653,300.312977541316,303.143696716714,168.753483515023,272.165293080862,310.703243497995,150.893077242651,140.021895298952,291.702872019991,290.856613237805
"Tap1",45.6966064769721,40.8248255908855,37.0153204876506,46.0128825373584,41.9041373887159,40.7064612260072,31.9165977756695,49.8215012434316,45.6179930385725,58.6010233968733,37.999930806118
"Psmb8",139.509888932812,141.761795949453,225.933135429339,205.97531535841,148.938348780824,191.699032517825,197.786189246195,137.14305718622,127.772619390446,210.963684228744,179.142530943128
"H2-Ab1",719.045356122076,743.365426605691,771.385310917172,880.199376538174,739.981588926317,906.902089639881,702.890528286904,666.429543514289,617.110072494022,799.578408126226,706.284428215967
"H2-Aa",834.923978154024,878.215933183459,1027.34974410064,1168.99788046383,792.930227642291,930.568636864304,920.020110124414,668.750975471869,668.007925837985,778.742488696227,843.141321871084
"H2-Eb1",502.94738530574,527.347451825573,539.166555027666,559.733182866219,458.021966806895,491.317520379017,480.441513486783,436.250636335854,407.605215576134,399.789204063113,450.570608129684
"Rnf5",40.002325296041,50.1470298596704,68.0942216518101,54.6741310149788,44.0155861718683,58.2197061720801,62.6242335143819,45.7143523954068,47.9411315729442,57.2987784324983,48.8570538935802
"Agpat1",21.6382684875382,19.448046836603,14.6664477403899,19.2171450597203,21.1144878315235,13.2532664456768,16.2000912952262,23.3928912648371,25.5545238780892,15.6269395724995,19.9999635821674
"Ppt2",59.3628813112068,48.3790256017974,79.9670602987924,92.8377571194937,46.1270349550206,100.819491176041,60.6898942552504,47.8572126639415,44.5620209774944,66.414493183123,57.9998943882853
"Stk19",19.6452700742123,18.6444085375698,16.7616545604456,22.7357772537536,15.1049797563976,21.2998925019805,25.6299951834922,18.9285990387231,18.1627194505428,13.0224496437496,18.5713947548697
"Nelfe",46.6931056836351,53.6830383754164,71.5862330185696,72.5379560000709,50.1875133841598,70.5263107287799,71.0869677730822,52.6786482681445,50.8978533439628,74.2279629693728,74.8570065503978
"Cfb",76.0186537654303,80.8460128827379,62.157802328319,79.3045563732118,75.6873179191536,73.8396273401991,58.9973474035104,74.1072509534914,67.7934063212119,54.6942885037484,62.2856008701783
"C2",897.561071144266,937.845894971721,1215.56915676898,1162.23128009069,858.222720782849,1119.4276837152,1267.7175919533,927.858496275522,929.044219336483,1212.39006183309,1051.71237065654
