"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome"
"Vapb",27.8895806423058,53.2837372557175,27.3978765833553,19.9156280297697,18.59887037623,40.8843996991118,23.0308450053198,23.3798616732008,93.5683856758486,23.0776961052328
"Stx16",18.5251959010936,14.9770504718773,15.5082320283143,20.1108792849636,17.2511261460684,17.0351665412966,16.5302032699473,18.7410002301054,17.6740284054381,18.9679694015612
"Npepl1",10.1786790665349,7.48852523593867,12.1481150888462,7.61479895255902,10.2428561492281,9.84254066830468,8.35796794547897,9.09216842846699,2.0792974594633,9.48398470078062
"Gnas",291.110221302899,240.208847952802,257.178181136212,301.272686764066,283.700160449016,269.912749865432,235.508963441496,285.753864894677,199.612556108477,229.196296935532
"Ctsz",1239.96668388529,1485.60819872968,1599.67413372062,1323.9987614693,1236.69010559628,1574.0493884158,1157.85715938035,1195.34181665682,1344.26580754302,1323.64813140562
"Atp5e",1655.46036338124,2402.08847952802,2330.37033278803,1825.59923606223,1662.30773348131,2471.99194477037,1666.95027357053,1568.12072222397,2719.721076978,2137.05788590923
"Prelid3b",66.1614139324771,84.101898803619,97.7018617783802,71.0714568905508,79.1125863104856,100.318202965413,64.2634868696827,64.9440602033357,58.2203288649725,80.2977371332759
"Gm14325",25.4466976663374,19.2973534926112,28.6902292523815,25.3826631751967,30.9981172937167,23.4706739013419,26.0025669414901,25.235406250439,14.5550822162431,24.974493045389
"Gm14326",11.8072677171805,8.6406060414677,7.75411601415716,16.7916079466686,18.7336447992462,4.16415182120583,11.7011551236706,16.143237821972,5.19824364865826,9.48398470078062
"Psma7",547.002213035588,1041.48104819824,1091.77953479333,606.450398632008,623.466480872753,1035.35956645436,521.722932418898,486.70934260957,886.820366461099,899.714015280721
"Rps21",1209.43064668568,1522.18676430523,1447.17651877553,1270.10941503581,1155.1515796715,1407.1047563111,1221.563448387,1199.23846026902,1552.19555348936,1346.72582751085
"Ogfr",22.3930939463769,20.161414096758,18.0929373663667,16.2058541810871,16.1729307619391,16.6566072848233,19.1304599640963,21.5243170959627,19.7533258649014,21.4970319884361
"Dido1",11.8072677171805,8.06456563870319,5.42788120991001,9.37206024930341,6.73872115080797,8.70686289888491,10.0295615345748,6.8655149357812,3.11894618919495,7.90332058398385
"Gid8",13.0287092051647,12.9609090622016,16.0251730959248,12.3008290772107,14.0165399936806,12.8710147200907,10.7724920186173,10.5766040902575,17.6740284054381,8.85171905406191
"Ythdf1",18.7287694824243,21.6015151036693,23.5208185762767,18.9393717538006,16.3077051849553,17.4137257977698,26.1882995625008,20.4109903496198,16.6343796757064,23.7099617519515
"Eef1a2",9.36438474121215,5.18436362488062,9.56340975079383,11.1293215460478,11.7253748024059,4.54271107767909,13.7442139547876,9.46327734391462,6.23789237838991,7.90332058398385
"Ppdpf",34.2003616635574,28.5139999368434,34.3765809960967,28.8971857686855,32.2110871008621,28.7705034919675,30.2744172247349,33.5853568480107,25.9912182432913,28.4519541023419
"Helz2",21.7823732023848,11.5208080552903,9.56340975079383,23.0396481128709,18.1945471071815,9.08542215535817,27.3026952885646,26.7198419122295,21.8326233243647,10.4323831708587
"Arfrp1",10.789399810527,12.384868659437,15.7667025621196,12.6913315875984,11.5906003793897,14.0066924895105,10.401026776596,11.6899308366004,5.19824364865826,15.4905083446083
"Tpd52l2",97.1045982947434,161.291312774064,181.446314731277,108.559697887764,113.749613025639,144.988195229257,98.0668238936199,78.4895356171742,109.163116621823,130.246723224054
"Dnajc5",42.3433049167854,46.9472928253078,49.1094014229953,43.1505273978344,42.9930409421548,51.1054996238897,48.476214083778,42.6775252764777,55.1013826757775,49.6328532674186
"Uckl1",10.1786790665349,8.06456563870319,11.1142329536253,10.3483165252725,11.1862771103412,11.3567776941977,11.7011551236706,10.5766040902575,10.3964872973165,8.85171905406191
"Prpf6",24.4288297596839,26.2098383257854,27.13940604955,23.0396481128709,25.2028171040218,26.8777072096013,21.5449840372347,22.0809804691341,23.911920783828,32.2455479826541
"Rgs19",27.4824334796444,22.7535959091983,24.2962301776924,25.7731656855844,28.5721776794258,26.1205886966547,20.8020535531921,22.2665349268579,17.6740284054381,22.7615632818735
"Polr3k",49.2648066820291,74.3092119566222,73.4056316006877,58.1848740477586,60.2441670882232,73.4404957558119,52.3765991250015,46.0175055155064,82.1322496488005,65.1233616120269
"2700069I18Rik",10.5858262291963,8.35258584008544,7.75411601415716,15.0343466499242,11.860149225422,3.40703330825931,11.3296898816493,11.5043763788766,6.23789237838991,9.16785187742127
"Pex2",17.5073279944401,28.2259797354612,24.2962301776924,23.2348993680647,19.0031936452785,29.1490627484408,19.1304599640963,16.6999011951435,32.2291106216812,18.9679694015612
"Gm8797",43.1575992421082,28.2259797354612,34.3765809960967,52.1320851367502,48.6535667088335,29.9061812613873,42.3470375904268,42.4919708187539,22.8722720540963,31.6132823359354
"Gm16685",25.2431240850067,25.3457777216386,19.1268195015877,20.1108792849636,17.790223838133,15.8994887718768,23.959508110373,30.6164855244297,39.5066517298027,26.8712899855451
"Mrps28",153.901627486008,285.139999368434,288.970056794257,155.810501644669,157.686074928906,263.477242505387,161.401647658249,150.299110756291,210.009043405794,261.125712094826
"Tpd52",96.0867303880899,109.73569672664,105.455977792537,96.6493713209414,97.4419078406832,119.624725045549,89.7088559481409,90.5505753692223,79.0133034596055,99.8979721815559
"Zfp704",8.95723757855075,10.3687272497612,8.78799814937811,9.95781401488487,9.83853288017963,11.3567776941977,10.401026776596,12.061039752048,14.5550822162431,12.0130472876555
"Pag1",9.56795832254285,7.20050503455642,5.16941067610477,9.95781401488487,10.108081726212,10.9782184377245,12.4440856077131,13.7310298715624,12.4757847567798,14.2259770511709
"Fabp5",1348.67497631588,1893.73282408834,2111.18732012119,1307.40240477783,1289.79122826465,1785.66401278435,1370.89247567956,1387.76178931642,1878.64525462509,1929.35862096214
"Fabp4",198.07709463477,339.575817429681,342.990398359552,191.541481345138,192.99697375914,313.447064359857,277.11307054788,251.426290215771,443.930007595415,460.289390811219
"Impa1",29.1110221302899,44.3551110128675,44.456931814501,34.7547234245001,39.758454789767,44.6699922638443,33.0604065398946,30.8020399821535,38.4670030000711,45.8392593871063
"Zfand1",7.73579609056656,10.3687272497612,14.7328204268986,8.20055271814048,11.4558259563735,14.763811002457,7.42930484042575,8.16439613984791,9.35683856758486,11.0646488175774
"Ralyl",15.4715921811331,15.5530908746419,17.317525764951,18.3536179882192,18.4640959532138,17.7922850542431,16.3444706489366,18.5554457723816,17.6740284054381,17.7034381081238
"Rbis",307.192534228025,489.922362551219,510.220833731541,331.536631319108,335.588313310237,418.307978402949,298.843787206126,290.392726337772,366.996001595273,403.069349783176
"Car13",59.6470593298948,53.5717574570997,67.202338789362,55.8418589854328,69.6783766993544,64.733632856927,58.1343103763315,58.2640997252783,58.2203288649725,47.4199235039031
"Car1",13.2322827864954,21.313494902287,28.173288184771,12.8865828427922,13.7469911476483,14.763811002457,12.4440856077131,12.061039752048,24.9515695135596,20.548633518358
"Car2",41.3254370101319,49.5394746377481,56.6050469033472,46.0792962257417,47.0362736326396,55.6482107015688,30.8316150877669,36.368673713868,29.1101644324862,40.4650013899973
"Sirpb1b",13.4358563678261,14.4010100691128,14.4743498930934,17.7678642226377,18.4640959532138,10.9782184377245,13.3727487127663,14.2876932447338,12.4757847567798,11.6969144642961
"Sirpb1c",19.9502109704085,18.4332928884644,21.4530543058348,24.6016581544214,23.9898472968764,14.0066924895105,24.1452407313837,23.194307215477,17.6740284054381,14.2259770511709
"Ythdf3",32.1646258502504,29.6660807423724,29.4656408537972,32.0212058517866,29.9199219095874,23.8492331578152,26.7454974255327,28.5753864894677,39.5066517298027,29.7164853957793
"Armc1",14.2501506931489,23.9056767147273,21.4530543058348,18.7441204986068,18.0597726841654,24.2277924142885,13.3727487127663,14.4732477024577,22.8722720540963,22.4454304585141
"Hltf",10.3822526478656,9.21664644423221,4.91094014229953,12.8865828427922,10.2428561492281,7.57118512946514,12.8155508497344,10.0199407170861,11.4361360270482,12.0130472876555
"Gyg",47.6362180313835,33.9863837631063,36.7028158003439,44.5172861841912,56.7400320898031,35.2060108520129,39.3753156542565,42.6775252764777,28.0705157027546,35.4068762162476
"Tbl1xr1",44.7861878927538,47.8113534294546,54.5372826329053,38.8549997835704,40.0280036357993,47.6984663156304,51.633668640959,47.5019411772969,40.5463004595344,60.3813692616366
"Naaladl2",144.537242744796,13.8249696663483,13.4404677578724,79.4672608638851,80.8646538096956,15.8994887718768,114.782759784578,133.599209561148,9.35683856758486,21.8131648117954
"Nlgn1",79.800843881634,61.3483028944207,65.9099861203358,75.9527382703964,84.0992399620835,74.5761735252317,88.2229949800558,82.5717336870982,62.3789237838991,73.6589478427295
"Spata16",9.77153190387355,7.48852523593867,9.04646868318335,15.6201004155057,7.81691653493724,8.32830364241166,12.0726203656918,7.97884168212409,13.5154334865115,12.0130472876555
"Nceh1",118.683397915797,107.719555316964,109.591506333421,97.039873831329,99.0592009168771,111.296421403138,104.381733007982,102.982724036718,142.431875973236,98.0011752413997
"Fndc3b",26.0574184103295,18.4332928884644,21.9699953734453,19.7203767745759,20.7552611444885,21.9564368754489,27.8598931515966,25.0498517927152,21.8326233243647,24.0260945753109
"Rpl22l1",254.059829500712,266.418686278587,280.957470246294,267.689470870729,282.217641795838,213.88597990739,281.384920831125,242.519676245028,191.295366270624,210.860593180689
"Sec62",235.127486436957,425.405837441593,430.353438785722,261.441430704526,257.823471229913,387.644678628615,247.767316428199,241.035240583237,446.009305054878,453.966734344032
"Gpr160",14.4537242744796,11.8088282566725,13.1819972240672,12.6913315875984,16.5772540309876,12.8710147200907,13.0012834707451,12.2465942097719,13.5154334865115,12.0130472876555
"Skil",134.562137259592,117.800262365343,102.095860853069,112.464722991641,107.280440720863,96.1540511442073,121.654866761972,117.827080654623,141.392227243505,130.562856047413
"Zmat3",15.0644450184717,11.5208080552903,13.9574088254829,15.229597905118,12.1296980714543,18.5494035671896,10.0295615345748,13.9165843292862,12.4757847567798,13.9098442278116
"Pik3ca",34.8110824075495,35.1384645686353,33.8596399284863,26.163668195972,24.9332682579895,29.1490627484408,35.474930613033,29.1320498626391,41.585949189266,42.6779311535128
"Zfp639",7.53222250923586,10.3687272497612,8.52952761557287,9.56731150449723,9.02988634208268,10.2210999247779,8.35796794547897,9.83438625936226,18.7136771351697,12.0130472876555
"Actl6a",46.2112029620687,47.8113534294546,43.9399907468906,41.1980148458962,49.3274388239143,40.1272811861653,44.7615616635651,48.0586045504684,47.823841567656,41.7295326834347
"Mrpl47",17.9144751571015,20.4494342981402,23.0038775086662,17.9631154778315,24.2593961429087,32.1775368002269,15.7872727859047,17.0710101105911,14.5550822162431,23.3938289285922
"Ndufb5",275.638629121766,425.981877844358,422.599322771565,309.082736971819,308.768203130021,415.279504351163,246.095722839103,234.35528010518,338.925485892518,364.501145333335
"Ttc14",9.77153190387355,10.6567474511435,6.46176334513096,8.98155773891576,9.43420961113116,11.3567776941977,10.2152941555854,10.5766040902575,11.4361360270482,14.2259770511709
"Fxr1",35.828950314203,38.8827271866047,47.5585782201639,42.564773632253,40.567101327864,31.0418590308071,39.9325135172884,35.2553469675251,50.9427877568509,41.7295326834347
"Dnajc19",102.804658572003,152.650706732596,146.03585159996,103.873667763113,101.889463800216,131.738621252693,94.1664388523964,87.2105951301936,103.964872973165,128.982191930616
"Atp11b",32.1646258502504,23.3296363119628,27.9148176509658,25.7731656855844,25.337591527038,26.499147953128,28.6028236356391,28.9464954049153,30.1498131622179,27.5035556322638
"Dcun1d1",23.003814690369,23.3296363119628,17.5759962987562,19.5251255193821,20.8900355675047,23.4706739013419,17.4588663750005,25.6065151658866,15.5947309459748,17.3873052847645
"Anxa5",1040.87172134386,1018.72745228904,1127.44846845845,1161.54971714804,1138.70910006353,964.190426237386,955.408602478751,910.70127850849,819.243199028541,872.842725295176
"Exosc9",35.0146559888802,29.6660807423724,35.6689336651229,32.4117083621743,30.9981172937167,31.0418590308071,30.4601498457456,25.6065151658866,28.0705157027546,34.1423449228102
"4932438A13Rik",8.55009041588935,10.9447676525258,4.13552854088382,9.17680899410959,9.16466076509884,8.70686289888491,12.8155508497344,12.4321486674957,8.31718983785321,6.32265646718708
"Il2",21.9859467837155,20.161414096758,24.5547007114977,17.5726129674439,17.2511261460684,17.4137257977698,20.4305883111708,18.9265546878292,14.5550822162431,15.8066411679677
"Spry1",17.3037544131094,20.161414096758,20.1607016368086,14.6438441395366,11.5906003793897,19.6850813366094,18.0160642380324,18.5554457723816,25.9912182432913,23.3938289285922
"Hspa4l",28.2967278049671,32.2582625548128,30.2410524552129,34.7547234245001,33.9631546000722,30.2847405178606,33.6176044029265,31.5442578130487,27.0308669730229,36.0391418629664
"Plk4",13.8430035304875,9.21664644423221,11.889644555041,10.7388190356602,9.83853288017963,14.763811002457,11.7011551236706,10.3910496325337,13.5154334865115,8.53558623070256
"Larp1b",10.5858262291963,9.50466664561447,12.1481150888462,7.61479895255902,9.56898403414732,11.3567776941977,7.98650270345768,7.42217830895265,13.5154334865115,13.5937114044522
"Pgrmc2",16.0823129251252,19.2973534926112,21.9699953734453,16.5963566914748,16.4424796079714,24.984910927235,16.158738027926,15.9576833642482,14.5550822162431,18.0195709314832
"D3Ertd751e",22.5966675277076,25.6337979230208,29.7241113876024,22.2586430920956,27.089659026248,20.4421998495559,24.7024385944156,23.0087527577532,22.8722720540963,23.3938289285922
"Slc7a11",212.73439249058,152.938726933978,139.832558788634,197.789521511341,183.427989724993,142.338280433945,201.148428554527,203.73879458075,201.69185356794,159.330942973114
"Gm6209",25.4466976663374,21.0254747009047,19.1268195015877,32.9974621277557,37.0629663294438,18.1708443107163,33.8033370239372,37.296446002487,32.2291106216812,16.1227739913271
"Noct",17.7109015757708,10.3687272497612,11.6311740212357,13.4723366083736,12.1296980714543,11.3567776941977,13.7442139547876,15.2154655333529,14.5550822162431,13.2775785810929
"Elf2",8.55009041588935,6.91248483317416,11.3727034874305,9.56731150449723,10.5124049952604,7.57118512946514,7.61503746143639,10.0199407170861,9.35683856758486,7.90332058398385
"Ndufc1",725.943391025272,783.126927558356,743.878196291477,770.851955505205,751.502182738105,763.55402030656,707.827018671563,711.601345370835,705.921487487791,692.330883156985
"Naa15",30.1288900369434,31.9702423534305,32.3088167256548,27.1399244719411,23.7202984508441,29.5276220049141,35.2891979920223,31.9153667284964,42.6255979189977,32.2455479826541
"Setd7",13.6394299491568,10.9447676525258,12.6650561564567,10.5435677804663,11.860149225422,17.0351665412966,13.3727487127663,12.4321486674957,12.4757847567798,15.4905083446083
"Mgst2",104.433247222649,152.650706732596,163.611847898716,117.736506881874,119.949236484382,170.730224669439,99.552684861705,98.5294170513464,142.431875973236,149.530825448974
"Cog6",12.825135623834,12.6728888608193,11.889644555041,13.6675878635675,9.16466076509884,14.0066924895105,11.7011551236706,13.5454754138386,11.4361360270482,12.0130472876555
"Nhlrc3",13.8430035304875,12.9609090622016,16.5421141635353,16.5963566914748,18.3293215301977,15.1423702589303,17.2731337539899,17.0710101105911,15.5947309459748,15.4905083446083
"Proser1",26.4645655729909,26.4978585271676,27.13940604955,32.0212058517866,28.4374032564096,31.0418590308071,25.6311016994688,25.7920696236104,29.1101644324862,30.9810166892167
